,text,time,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,goal,score,won,win,lose,lost,draw,penalty,position,breakthrough,header,offside
10,These are the two XIs that will take to the field tonight...,6.55pm,6,7,42.741355681,0.0357234851458,0.033521158047,0.0,0.0785563893024,0,0.128605,0,0,0,0,0,0,0,0,0,0
11,"TEAMS!CELTIC: Gordon; Lustig, Simunovic, Sviatchenko, Izaguirre; Sinclair, Brown, Armstrong, McGregor, Rogic; DembeleFCB: Ter Stegen; Roberto, Pique, Mascherano, Alba; Busquets, Gomes, Rakitic; Neymar, Suarez, Messi",6.58pm,48,0,113.048057288,0.0,0.0571124070058,0.116575609031,0.0480422341008,0,0.080645,0,0,0,0,0,0,0,0,0,0
12,"Celtic boss Brendan Rodgers has made three changes from the team that beat Kilmarnock in the league at the weekend, with Jozo Simunovic, Tom Rogic and Emilio Izaguirre taking the places of Dedryck Boyata, Patrick Roberts and James Forrest.",7.02pm,30,13,159.158800823,0.116575609031,0.0785563893024,0.0916542138549,0.134987667923,0,0.32389,0,0,0,0,0,0,0,0,0,0
13,"Meanwhile, in-demand Moussa Dembele, who has scored 14 times for Celtic this season, continues in the final third with support from Scott Sinclair.",7.02pm,19,8,86.2639351262,0.0916542138549,0.0480422341008,0.0642418793302,0.123753724179,0,0.27244,0,0,0,0,0,0,0,0,0,0
14,"As for Barcelona, Lionel Messi returns to the XI after sitting out the goalless draw with Malaga at the weekend.",7.05pm,12,10,73.0375118084,0.0642418793302,0.134987667923,0.0873586473414,0.214185394938,1,0.35534,0,0,0,0,1,0,0,0,0,0
15,"Luis Suarez also returns from a domestic suspension to start in the final third, while Andre Gomes is selected in midfield alongside Sergio Busquets and Ivan Rakitic.",7.05pm,20,9,110.736721903,0.0873586473414,0.123753724179,0.142458047412,0.0469200760457,0,0.18851,0,0,0,0,0,0,0,0,0,0
16,Jordi Alba also returns to the left side of the defence after overcoming a hamstring problem.,7.05pm,11,6,61.807674099,0.142458047412,0.214185394938,0.0160641107884,0.0,0,0.158465,0,0,0,0,0,0,0,0,0,0
17,"Aside from Andres Iniesta, who remains on the sidelines, it is arguably Barcelona's strongest XI.",7.05pm,13,6,64.1910400193,0.0160641107884,0.0469200760457,0.0307966037056,0.058561358102,0,0.132815,0,0,0,0,0,0,0,0,0,0
18,Luis Enrique is taking no chances tonight.© SilverHub,7.05pm,6,2,31.3377955265,0.0307966037056,0.0,0.0,0.0,0,0.067695,0,0,0,0,0,0,0,0,0,0
19,So there we have it.,7.08pm,1,5,18.8889928114,0.0,0.058561358102,0.123127873906,0.095979827712,0,0.022725,0,0,0,0,0,0,0,0,0,0
20,The two teams are in and we are now just about 40 minutes from kickoff here.,7.08pm,6,11,59.4514076685,0.123127873906,0.0,0.141325894607,0.0403336793354,0,0.10169,0,0,0,0,0,0,0,0,0,0
21,"Right, before we run through the facts and figures, let's discuss how things stand in Group C with two matches left to play.",7.08pm,18,9,93.5957865426,0.141325894607,0.095979827712,0.0613428547548,0.0680884445407,0,0.111505,0,0,0,0,0,0,0,0,0,0
22,"Barcelona sit top on nine points, with Manchester City second with seven points - three points above third-place Borussia Monchengladbach, who lead bottom club Celtic by two points.",7.08pm,25,6,112.625854127,0.0613428547548,0.0403336793354,0.114597461664,0.0419947264355,0,0.11878,0,0,0,0,0,0,0,0,0,0
23,"A win over Celtic would guarantee Barcelona's place in the round of 16, but they would go through regardless of their result if Monchengladbach fail to beat Man City.",7.12pm,20,12,108.064017469,0.114597461664,0.0680884445407,0.26878645504,0.107326356586,0,0.255155,0,1,0,0,0,0,0,0,0,0
24,"As for Pep Guardiola's side, a point away to Gladbach tonight would be enough to advance into the next round, but they may well have to win both of their remaining games in order to beat Barcelona to top spot in the section.",7.12pm,27,20,156.797876512,0.26878645504,0.0419947264355,0.172292709146,0.0646293482463,0,0.221505,0,1,0,0,0,0,0,0,0,0
25,"After opening with a 7-0 victory over Celtic, Barcelona won 2-1 against Gladbach in Germany to move onto six points in the section.",7.15pm,15,10,77.7948640077,0.172292709146,0.107326356586,0.0359499653349,0.111368948461,0,0.21354,1,0,0,0,0,0,0,0,0,0
26,"They then thumped Man City 4-0 at Camp Nou, but lost 3-1 in the reverse game at the Etihad earlier this month.",7.15pm,15,9,81.8098393855,0.0359499653349,0.0646293482463,0.0627245100395,0.0405032865733,0,0.111905,0,0,0,1,0,0,0,0,0,0
27,"As mentioned, three points tonight would see them make the round of 16 ahead of their final group match at home to Gladbach on December 6.© SilverHub",7.15pm,19,9,98.3381950166,0.0627245100395,0.111368948461,0.0816642745518,0.106228843488,0,0.28111,0,0,0,0,0,0,0,0,0,0
28,"Barcelona, who have triumphed in 21 of their 27 Champions League games under Luis Enrique, have won the European Cup in four of the last 11 seasons.",7.18pm,18,12,105.778763277,0.0816642745518,0.0405032865733,0.171766560728,0.0736993743246,0,0.177365,1,0,0,0,0,0,0,0,0,0
29,"No other team has won it more than twice during the same period, while the Catalan giants have reached at least the semi-finals of the competition in seven of the last nine campaigns, which is a stunning record at this level of football.",7.18pm,20,26,161.633105888,0.171766560728,0.106228843488,0.208331917778,0.105124767708,0,0.15459,1,0,0,0,0,0,0,0,0,0
30,"It is not all plain-sailing in La Liga at the moment, however, with Barcelona entering this match off the back of a 0-0 draw at home to Malaga at the weekend.",7.22pm,17,17,98.0723305232,0.208331917778,0.0736993743246,0.0654250402861,0.0850393416303,0,0.230675,0,0,0,0,1,0,0,0,0,0
31,"That result has left them four points behind leaders Real Madrid ahead of a difficult trip to Real Sociedad, who have won their last four games, this weekend.",7.22pm,20,11,116.73669872,0.0654250402861,0.105124767708,0.025257111675,0.0967638056745,0,0.13229,1,0,0,0,0,0,0,0,0,0
32,Then comes the small matter of the first Clasico of the season on December 3.,7.22pm,9,7,53.7548377162,0.025257111675,0.0850393416303,0.0,0.0617922015515,0,0.12032,0,0,0,0,0,0,0,0,0,0
33,🍀 Look who it is!,7.25pm,3,3,14.5563074164,0.0,0.0967638056745,0.0,0.0,0,0.036365,0,0,0,0,0,0,0,0,0,0
34,Stan the man!,7.25pm,3,1,11.2293902228,0.0,0.0617922015515,0.0,0.136603105387,0,0.026315,0,0,0,0,0,0,0,0,0,0
35,"👍 #UCL #CELFCB #COYBIG pic.twitter.com/FpExsNouzt— Celtic Football Club (@celticfc) November 23, 2016",7.25pm,19,0,50.4400219243,0.0,0.0,0.0111398644272,0.0,0,0.018865,0,0,0,0,0,0,0,0,0,0
36,"As for Celtic, they need to beat Barcelona and Man City in their final two group matches to stand a chance of qualifying for the round of 16.",7.28pm,17,13,90.4988638125,0.0111398644272,0.136603105387,0.229356191698,0.114250956933,0,0.251605,0,0,0,0,0,0,0,0,0,0
37,"They are actually only two points off third-place Gladbach, however, and it does appear that those two teams will battle for a spot in the next round of the Europa League.",7.28pm,18,16,112.217095313,0.229356191698,0.0,0.112528359968,0.0871583350492,0,0.18161,0,0,0,0,0,0,0,0,0,0
38,A win for the hosts tonight could see them take control of third position in the section.,7.28pm,11,7,59.3423007169,0.112528359968,0.114250956933,0.0327742235238,0.0,0,0.165045,0,1,0,0,0,0,1,0,0,0
39,Celtic recovered from that 7-0 mauling at Barcelona by sharing the points in a 3-3 draw with Man City on September 28.,7.32pm,14,9,72.6350393732,0.0327742235238,0.0871583350492,0.0582670966733,0.0257845835169,0,0.167855,0,0,0,0,1,0,0,0,0,0
40,"A 2-0 home defeat to Gladbach, which was very damaging, followed, but they managed to draw 1-1 away to Gladbach last time out.",7.32pm,17,10,79.9483677441,0.0582670966733,0.0,0.0593882605484,0.0,0,0.124055,0,0,0,0,1,0,0,0,0,0
41,"Worryingly, Celtic have conceded 13 times in their four Group C matches to date and they face Messi, Neymar and Suarez tonight.",7.32pm,18,7,80.5411179925,0.0593882605484,0.0257845835169,0.0294530266666,0.16674949523,0,0.1437,0,0,0,0,0,0,0,0,0,0
42,"In terms of the Scottish Premiership, it has been all too easy for Celtic this season.",7.35pm,8,10,58.1853402462,0.0294530266666,0.0,0.0520913762554,0.162767458039,0,0.180485,0,0,0,0,0,0,0,0,0,0
43,The champions have won 11 of their 12 fixtures to date and currently sit 10 points clear of second-place Aberdeen with a game in hand.,7.35pm,15,11,91.2833947849,0.0520913762554,0.16674949523,0.0575473030769,0.0767958185979,0,0.15017,1,0,0,0,0,0,0,0,0,0
44,"To be blunt, Rodgers's side are far too good for the rest of the division.",7.35pm,10,8,56.8479111353,0.0575473030769,0.162767458039,0.0275153703522,0.0496780108872,0,0.148395,0,0,0,0,0,0,0,0,0,0
45,"The Champions League, however, is a different story.",7.38pm,8,3,27.4090246638,0.0275153703522,0.0767958185979,0.0,0.149406842817,0,0.124185,0,0,0,0,0,0,0,0,0,0
46,Celtic have actually lost nine of their last 12 games in this competition and are winless in their last seven.,7.38pm,12,9,74.563725685,0.0,0.0496780108872,0.289600016705,0.0,0,0.163105,0,1,0,1,0,0,0,0,0,0
47,"Meanwhile, the Scottish outfit have failed to keep a clean sheet in their last 17 Champions League matches, which is their longest run without a shut-out in this competition.",7.38pm,20,12,106.556992579,0.289600016705,0.149406842817,0.0202433443205,0.0246825097139,0,0.14125,0,0,0,0,0,0,0,0,0,0
48,"Right, kickoff is now just around five minutes away here!© SilverHub",7.38pm,10,4,45.9062176285,0.0202433443205,0.0,0.127708830321,0.0404932624966,0,0.064015,0,0,0,0,0,0,0,0,0,0
49,Here we go then - both sets of players join us on the pitch ahead of kickoff in Glasgow.,7.42pm,11,9,75.027134845,0.127708830321,0.0246825097139,0.0580620817509,0.0,0,0.100415,0,0,0,0,0,0,0,0,0,0
50,"Once the pre-match handshakes have been undertaken and the flags have been exchanged, we will be ready to get the first 45 minutes underway.",7.42pm,13,13,89.2599166592,0.0580620817509,0.0404932624966,0.0258932559396,0.0,0,0.12256,0,0,0,0,0,0,0,0,0,0
51,You just sense that Celtic need to make a fast start to this game.,7.42pm,8,7,49.4591507865,0.0258932559396,0.0,0.0,0.0431302821095,0,0.097315,0,0,0,0,0,0,0,0,0,0
52,KICKOFF!,0 min,2,0,4.72810016727,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
53,Good grief - the noise inside this stadium is quite something.,0 min,9,3,41.9079401204,0.0,0.0431302821095,0.0340834719603,0.0,0,0.037035,0,0,0,0,0,0,0,0,0,0
54,It is also a bitter night in Scotland and Barcelona look a little chilly!,0 min,9,6,46.8883673624,0.0340834719603,0.0,0.0,0.0389713480407,0,0.10978,0,0,0,0,0,0,0,0,0,0
55,"Right, Celtic kick things off on home soil...",0 min,8,2,34.1831644463,0.0,0.0,0.0,0.0569987797304,0,0.040815,0,0,0,0,0,0,0,0,0,0
56,... Barcelona should win this match.,2 min,5,2,17.9363344354,0.0,0.0389713480407,0.261709739878,0.0,0,0.04348,0,1,0,0,0,0,0,0,0,0
57,"But should has no place in football, not on nights like this.",2 min,6,8,47.983349883,0.261709739878,0.0569987797304,0.0,0.0695257568468,0,0.074075,0,0,0,0,0,0,0,0,0,0
58,The atmosphere is just sensational and that will be the case right throughout the 90 minutes.,2 min,8,9,57.8149114325,0.0,0.0,0.050566216637,0.187855568096,0,0.1,0,0,0,0,0,0,0,0,0,0
59,"Barcelona are attempting to play from the back early on, but Celtic are pushing very high up the field here.",2 min,11,11,72.1048459568,0.050566216637,0.0695257568468,0.0304785569216,0.112707743778,0,0.11163,0,0,0,0,0,0,0,0,0,0
60,You just get the feeling that the first goal tonight - if there indeed is one - could be vital.,4 min,12,9,71.2447475366,0.0304785569216,0.187855568096,0.0153211827107,0.0146274885114,1,0.080365,0,0,0,0,0,0,0,0,0,0
61,"Barcelona have already attempted to free Messi in a dangerous area, but Armstrong was on hand to make the challenge.",4 min,13,9,71.542273708,0.0153211827107,0.112707743778,0.0599622508333,0.140382277762,0,0.144925,0,0,0,0,0,0,0,0,0,0
62,"Pass, pass, pass from Barcelona as they attempt to create some space in the final third.",4 min,12,7,57.6410556259,0.0599622508333,0.0146274885114,0.0129304223292,0.0214190141127,0,0.16839,0,0,0,0,0,0,0,0,0,0
63,"Brown has just caught Busquets with a late challenge, but the referee did not look bothered and that was welcomed by the home supporters.",6 min,13,13,91.3274586805,0.0129304223292,0.140382277762,0.0,0.12565963913,0,0.18901,0,0,0,0,0,0,0,0,0,0
64,Celtic have to make this game into a battle tonight.,6 min,6,5,30.8376965276,0.0,0.0214190141127,0.10024146374,0.0250143511345,0,0.09331,0,0,0,0,0,0,0,0,0,0
65,"Good work from Sinclair as the Celtic winger drives down the left before combining with Rogic, but Pique is across to make the challenge and Barcelona can build from the back once again.",8 min,18,17,124.020988956,0.10024146374,0.12565963913,0.0681608336558,0.0,0,0.24848,0,1,0,0,0,0,0,0,0,0
66,"No clear chances inside the opening eight minutes, but Celtic are certainly matching Barcelona here.",8 min,12,5,58.4747407905,0.0681608336558,0.0250143511345,0.0,0.105619037671,0,0.12903,0,0,0,0,0,0,0,0,0,0
67,CHANCE!,10 min,2,0,3.44716632181,0.0,0.0,0.153755349608,1.0,0,0.027775,0,0,0,0,0,0,0,0,0,0
68,"First real chance for the away side as Neymar finds Messi with a clever flick inside the Celtic box, but the Argentine's effort is blocked and Suarez cannot beat Sviatchenko in the air!",10 min,23,14,120.447034563,0.153755349608,0.105619037671,0.153755349608,0.256319338608,0,0.29124,0,0,0,0,0,0,0,0,0,0
69,CHANCE!,11 min,2,0,3.44716632181,0.153755349608,1.0,0.209158209223,0.0,0,0.027775,0,0,0,0,0,0,0,0,0,0
70,"Another super chance for Messi following a wonderful Busquets pass, but for once, the Argentine cannot control!",11 min,13,8,66.3764301783,0.209158209223,0.256319338608,0.0,0.129634593724,0,0.152465,1,1,0,0,0,0,0,0,0,0
71,Celtic need to be very careful during this spell of pressure.,11 min,6,6,42.7806202873,0.0,0.0,0.0610961602564,0.0122936575307,0,0.0933,0,0,0,0,0,0,0,0,0,0
72,"The match has just settled in the last couple of minutes as Barcelona continue to pass and probe, but Celtic are looking dangerous when they have the chance to break through Sinclair and Dembele.",14 min,18,18,114.056511313,0.0610961602564,0.129634593724,0.138514377918,0.156860015359,0,0.19816,0,0,0,0,0,0,0,0,0,0
73,"Ter Stegen continues to take chances with his kicking and the German puts his team in trouble once again with a poor clearance, but Sinclair is just crowded out at the vital moment.",16 min,18,17,130.131412681,0.138514377918,0.0122936575307,0.100690085042,0.189427559846,0,0.18251,0,0,0,0,0,0,0,0,0,0
74,"Armstrong then looks to drive inside, but Rakitic makes the clearance as Barcelona look for a quick break.",16 min,13,7,67.7592640132,0.100690085042,0.156860015359,0.150086577813,0.0509211539306,0,0.119405,0,0,0,0,0,0,0,0,0,0
75,"Half-chance for Barcelona as Alba picks out Messi with a clever pass inside the Celtic box, but the Argentine sweeps his effort wide of the post.",17 min,17,11,85.4046787659,0.150086577813,0.189427559846,0.065869989116,0.0988709464984,0,0.35579,0,0,0,0,0,0,0,0,0,0
76,Another warning sign for the home side here.,17 min,6,3,30.4077084924,0.065869989116,0.0509211539306,0.017646572965,0.0244329686481,0,0.064775,0,0,0,0,0,0,0,0,0,0
77,Dembele is causing Pique all sorts of bother at the moment as the powerful striker continues to throw his weight around and that is shaping up to be a very interesting battle tonight.,19 min,17,17,125.872228188,0.017646572965,0.0988709464984,0.147596443724,0.0,0,0.22511,0,0,0,0,0,0,0,0,0,0
78,Barcelona continue to pass and probe in the final third of the field as boos ring around this famous stadium.,19 min,13,8,71.725538498,0.147596443724,0.0244329686481,0.0,0.106842183594,0,0.25302,0,0,0,0,0,0,0,0,0,0
79,CHANCE!,20 min,2,0,3.44716632181,0.0,0.0,0.168871094691,0.0,0,0.027775,0,0,0,0,0,0,0,0,0,0
80,"Another chance for Barcelona as Alba delivers a cross into Rakitic and the midfielder's header drops towards Messi, but the ball flies wide of the post.",20 min,19,10,94.3043131341,0.168871094691,0.106842183594,0.0,0.10097207846,0,0.226985,0,0,0,0,0,0,0,0,1,0
81,Should make contact!,20 min,3,1,14.1073394607,0.0,0.0,0.0,0.0,0,0.064775,0,0,0,0,0,0,0,0,0,0
82,Celtic just need to be careful here as Barcelona continue to find space in the final third of the field.,22 min,11,10,64.0698400188,0.0,0.10097207846,0.0932788567646,0.0,0,0.299895,0,0,0,0,0,0,0,0,0,0
83,Messi might have scored twice in the last few minutes and Celtic cannot gain a foot-hold here.,22 min,10,9,59.2999659176,0.0932788567646,0.0,0.0,0.0728237012513,0,0.17068,0,0,0,0,0,0,0,0,0,0
84,BOOKING!,23 min,2,0,4.25809653802,0.0,0.0,0.0,0.0,0,0.02381,0,0,0,0,0,0,0,0,0,0
85,Sviatchenko (Celtic) is booked for a foul on Messi.,23 min,8,4,28.3511646739,0.0,0.0728237012513,0.0,0.294777863341,0,0.1,0,0,0,0,0,0,0,0,0,0
86,GOAL!,24 min,2,0,4.25809653802,0.0,0.0,0.0,0.0,1,0.02,0,0,0,0,0,0,0,0,0,0
87,Celtic 0-1 Barcelona (Messi),24 min,6,0,7.17899754807,0.0,0.294777863341,0.15535961861,0.0,0,0.09643,0,0,0,0,0,0,0,0,0,0
88,Barcelona make the breakthrough in the 24th minute of this match as Neymar delivers a super ball into Messi and the Argentine hammers home at the near post.,25 min,17,12,96.5605439786,0.15535961861,0.0,0.0206511056216,0.182164753042,0,0.37662,0,0,0,0,0,0,0,1,0,0
89,"In truth, it had been coming!",25 min,4,4,23.6982185235,0.0206511056216,0.0,0.0238277319989,0.0,0,0.0625,0,0,0,0,0,0,0,0,0,0
90,Celtic cannot really get anything going at the moment as Barcelona continue to pass and probe in the final third of the field.,27 min,14,11,82.3980525321,0.0238277319989,0.182164753042,0.0908329222297,0.0,0,0.30172,0,0,0,0,0,0,0,0,0,0
91,"Dembele is causing problems when he has the chance to battle Pique, but the home side are just not seeing enough of the ball.",27 min,13,13,87.1759393982,0.0908329222297,0.0,0.0451244184502,0.243151305405,0,0.152465,0,0,0,0,0,0,0,0,0,0
92,Messi has been absolutely magic so far tonight.,27 min,6,3,34.4705567057,0.0451244184502,0.0,0.0,0.0,0,0.04444,0,0,0,0,0,0,0,0,0,0
93,"Celtic have the chance to threaten from a set piece, but the delivery is too long and Rogic fouls Rakitic when attempting to regain control of the ball.",30 min,16,14,101.355364586,0.0,0.243151305405,0.0574542173239,0.120075274059,0,0.17227,0,0,0,0,0,0,0,0,0,0
94,"Some news from Germany - Gladbach lead Man City, which is not good news for Celtic in terms of a possible Europa League position.",30 min,17,9,88.9001393868,0.0574542173239,0.0,0.0587772692555,0.0621235049273,0,0.12237,0,0,0,0,0,0,1,0,0,0
95,Little under 15 minutes of the first period remaining in Glasgow and Barcelona are in control of events courtesy of that wonderful Messi goal.,32 min,15,10,86.1171591081,0.0587772692555,0.120075274059,0.0485611239133,0.129375689082,1,0.132295,1,0,0,0,0,0,0,0,0,0
96,"Challenges continue to fly in all over the park and the referee has been more than prepared to let the play flow, which is contributing to a super game!",32 min,14,17,106.815867757,0.0485611239133,0.0621235049273,0.0318536528037,0.0307789311747,0,0.164385,0,0,0,0,0,0,0,0,0,0
97,Just a reminder that a win for Barcelona would see them book their spot in the round of 16 tonight.,34 min,11,10,65.4045800787,0.0318536528037,0.129375689082,0.247205786114,0.0423040223896,0,0.26507,0,1,0,0,0,0,0,0,0,0
98,"Meanwhile, as things stand in the group, defeat for Celtic would see them exit Europe altogether.",34 min,14,5,63.5379572062,0.247205786114,0.0307789311747,0.0,0.0421022842091,0,0.10058,0,0,0,0,0,0,0,0,0,0
99,They need Man City to answer back against Gladbach to boost their Europa League hopes!,34 min,11,5,62.2070585937,0.0,0.0423040223896,0.0321247549634,0.0,0,0.111635,0,0,0,0,0,0,0,0,0,0
100,Not too much to report in terms of chances in the last few moments.,36 min,7,8,53.8217598856,0.0321247549634,0.0421022842091,0.093666970882,0.0163696256669,0,0.15531,0,0,0,0,0,0,0,0,0,0
101,"Well, not since Messi scored.",36 min,6,1,22.0978183004,0.093666970882,0.0,0.0,0.0,0,0.066205,0,0,0,0,0,0,0,0,0,0
102,"Celtic are doing their best to get something going, but they are really struggling here.",36 min,9,8,59.0268093728,0.0,0.0163696256669,0.0,0.0,0,0.09091,0,0,0,0,0,0,0,0,0,0
103,"Indeed, the home side survive another dangerous moment when Neymar robbed Simunovic outside his own box.",36 min,14,4,69.8459811293,0.0,0.0,0.0,0.0548281713361,0,0.139445,0,0,0,0,0,0,0,0,0,0
104,SAVE!,37 min,2,0,4.54577861047,0.0,0.0,0.196065029661,0.0,0,0.01724,0,0,0,0,0,0,0,0,0,0
105,"Much, much better from Dembele as the Celtic forward creates some space inside the Barcelona box before having a go and Ter Stegen is forced to make the save.",37 min,19,12,108.015345424,0.196065029661,0.0548281713361,0.0465537861838,0.112035535117,0,0.186325,0,0,0,0,0,0,0,0,0,0
106,"Little over five minutes of the first period remaining and it is so, so important that Celtic do not concede a second goal at this stage of events.",39 min,15,15,103.40917136,0.0465537861838,0.0,0.0319063221229,0.0,1,0.17789,0,0,0,0,0,0,0,0,0,0
107,"Dembele once again has the chance to threaten the away side's defence, but Mascherano is across to deny the striker with a super sliding challenge.",39 min,16,12,89.4578681662,0.0319063221229,0.112035535117,0.0,0.0,0,0.16449,0,0,0,0,0,0,0,0,0,0
108,SAVE!,41 min,2,0,4.54577861047,0.0,0.0,0.383154792324,0.0,0,0.01724,0,0,0,0,0,0,0,0,0,0
109,Oh my word what a save!,41 min,4,3,26.4301950265,0.383154792324,0.0,0.0,0.0,0,0.03175,0,0,0,0,0,0,0,0,0,0
110,Stunning from Gordon as the Celtic goalkeeper somehow keeps out a Suarez header from point-blank range!,41 min,11,6,58.0827413514,0.0,0.0,0.123563075128,0.0,1,0.28679,0,0,0,0,0,0,0,0,1,0
111,It is exceptional from the stopper!,41 min,3,4,21.5276011012,0.123563075128,0.0,0.0,0.062126650009,0,0.07442,0,0,0,0,0,0,0,0,0,0
112,BOOKING!,42 min,2,0,4.25809653802,0.0,0.0,0.0,0.0,0,0.02381,0,0,0,0,0,0,0,0,0,0
113,Alba (Barcelona) is booked for a late tackle on Sinclair.,42 min,9,4,33.0678361453,0.0,0.062126650009,0.0,0.0598457608503,0,0.11183,0,0,0,0,0,0,0,0,0,0
114,"Celtic have struggled in this first period, but they are only one goal behind and that must be seen as a positive.",44 min,12,12,77.6417284234,0.0,0.0,0.186646654162,0.199542715062,1,0.123285,0,0,0,0,0,0,0,0,0,0
115,"On another night, Messi would have scored three or four times in this first period.",44 min,12,5,57.0249533405,0.186646654162,0.0598457608503,0.14334050775,0.0,0,0.089285,0,0,0,0,0,0,0,0,0,0
116,Just the one additional minute at the end of the first period.,45 min+1,7,6,40.7606810629,0.14334050775,0.199542715062,0.0,0.0,0,0.17339,0,0,0,0,0,0,0,0,0,0
117,HALF-TIME: Celtic 0-1 Barcelona,45 min+2,5,0,4.20875529836,0.0,0.0,0.0,0.0615754216968,0,0.06383,0,0,0,0,0,0,0,0,0,0
118,So there we have it.,8.33pm,1,5,18.8889928114,0.0,0.0,0.0,0.0501204915111,0,0.022725,0,0,0,0,0,0,0,0,0,0
119,The referee brings the first period to a close with Barcelona leading Celtic 1-0 at the interval courtesy of a brilliant Messi finish in the 24th minute of action.,8.33pm,18,12,89.751148701,0.0,0.0615754216968,0.173524439458,0.0,0,0.26078,0,0,1,0,0,0,0,0,0,0
120,"In truth, the visitors could have scored three or four in the first period, but Celtic remain in this European contest.",8.33pm,15,9,76.786366036,0.173524439458,0.0501204915111,0.0,0.114824621614,0,0.129565,0,0,0,0,0,0,0,0,0,0
121,STATISTICS!,8.38pm,2,0,5.64439089914,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
122,"Barcelona have dominated the possession with 60%, while they have had six attempts - three of which were on target.",8.38pm,12,11,75.810320973,0.0,0.114824621614,0.165533426898,0.0287428397138,0,0.114285,0,0,0,0,0,0,0,0,0,0
123,"Celtic, meanwhile, managed one attempt on target in the opening half of action.",8.38pm,12,4,49.7565397713,0.165533426898,0.0,0.159703102742,0.0,0,0.117815,0,0,0,0,0,0,0,0,0,0
124,"One booking apiece, meanwhile, with Sviatchenko and Alba both receiving yellow cards.",8.38pm,12,3,54.1481039704,0.159703102742,0.0287428397138,0.0,0.128033212593,0,0.081635,0,0,0,0,0,0,0,0,0,0
125,BENCH WATCH!,8.43pm,3,0,10.8833166902,0.0,0.0,0.147441622869,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
126,Celtic boss Brendan Rodgers has both Patrick Roberts and James Forrest on his bench tonight and it would not be a surprise to see either or both of those in the second period.,8.43pm,17,17,125.142039591,0.147441622869,0.128033212593,0.0537816699285,0.168358300984,0,0.209915,0,0,0,0,0,0,0,0,0,0
127,"Barcelona, meanwhile, have forward options in the shape of Denis Suarez, Rafinha, Alcacer and Arda Turan.",8.43pm,16,5,65.9149352122,0.0537816699285,0.0,0.0,0.0,0,0.119235,0,0,0,0,0,0,0,0,0,0
128,It will be interesting to see whether either manager makes a half-time alteration here.,8.43pm,9,6,52.4313869757,0.0,0.168358300984,0.0,0.0,0,0.060605,0,0,0,0,0,0,0,0,0,0
129,RESTART!,46 min,2,0,5.64439089914,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
