,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
25,Our morale is pretty high after this win.,813,5,4,42.4904512938,0.103172093992,0.0,0.0334961135882,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333
26,"Captaincy isn't an easy job (chuckles), but team is giving  .",812,11,4,52.5676184103,0.0334961135882,0.0,0.182286875305,0.0223909548491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068185
27,% and I am enjoying captaincy as well.,811,5,4,30.7098006757,0.182286875305,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667
28,"""Afridi is Man of the Match for a scintillating all-round displaySo a win today will answer a lot of questions for Pakistan.",810,14,10,84.9928946665,0.0,0.0223909548491,0.103492277896,0.0458923398741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12955
29,Or will it only establish what we have known for years?,809,4,8,54.9101152441,0.103492277896,0.0,0.0,0.0271465278286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035715
30,That Pakistan forget every problem as they enter a big tournament.,808,8,4,53.4376322302,0.0,0.0458923398741,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090075
31,"Their batting looks weak in comparison to other teams but when it clicks, it is capable of tormenting any attack.",807,11,11,97.7882524819,0.0,0.0271465278286,0.0863579617285,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13158
32,And Afridi is still their biggest match winner.,806,6,3,38.3012489381,0.0863579617285,0.0,0.0,0.0120045029596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
33,Was not he all over the Bangladeshis today?,805,3,6,34.7267437939,0.0,0.0,0.0780671487537,0.0928569067804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
34,"First used his bat as a mace and then marshalled his troops from the front to defend the target.Talking about Bangladesh, they should not get disheartened.",804,14,14,109.570403161,0.0780671487537,0.0120045029596,0.0793268107869,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162365
35,Their much-awaited outing at the Eden Gardens did not go as planned.,803,7,6,55.159232541,0.0793268107869,0.0928569067804,0.0,0.0912450833746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209285
36,Perhaps it was one of those days for them when nothing fell in place.,802,7,8,68.5164632232,0.0,0.0,0.0238286044415,0.0591743370955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08992
37,Regrouping as a unit and forgetting about the loss should be high on their agenda for the matches to come.,801,9,12,89.4267359088,0.0238286044415,0.0912450833746,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160175
38,"After all, one match does not decide fate!",800,6,4,43.7443308011,0.0,0.0591743370955,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038465
39,(India nod)Chasing  .,799,6,0,18.9235395565,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
40,in T20Is is cricket's equivalent of scaling the Mount Everest.,798,8,4,50.6523802446,0.0,0.0,0.0273600704048,0.014783110222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18182
41,"No matter how frequently it is being done these days, it remains a feat.",797,8,8,66.7081565361,0.0273600704048,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06452
42,"Unfortunately for Bangladesh, they lacked certitude against the mighty Pakistani bowling to hunt down the mammoth target.",796,12,7,87.5933039667,0.0,0.014783110222,0.0137007128883,0.0311313304212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09756
43,Mohammad Amir continued with his habit of sending an opener back in the first over.,795,9,7,68.0167898242,0.0137007128883,0.0,0.0556176415821,0.0539063914362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19022
44,"And when Afridi, with his sheer smartness, removed Sabbir Rahman, Bangladesh would have known that nothing but a miracle could save them.",794,17,9,105.835117629,0.0556176415821,0.0311313304212,0.0615920471574,0.11192180386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151315
45,"But as is the case with miracles, they are not a regularity.",793,5,9,49.3820209041,0.0615920471574,0.0539063914362,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09677
46,Shahid Afridi continued flaunting his skills and choked Bangladesh.,792,8,2,46.3913111024,0.0,0.11192180386,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
47,.,791,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48,"Riaz to Mortaza, no run, that's it!",790,7,4,21.3375225453,0.0,0.0,0.0,0.0529759153065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375
49,Pakistan open their  .,789,3,1,14.8986840206,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090905
50,World T20 account with a 55-run win.,788,6,2,27.8754660538,0.0,0.0529759153065,0.0,0.0229515806757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119485
51,"Very full and outside off stump, Mortaza backs away and then tries to squeeze it out, but misses .",787,12,9,69.9098338595,0.0,0.0,0.207541573524,0.169117225865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
52,"Riaz to Mortaza, no run, good length delivery angled in, Mortaza makes room and slogs, misses completely.",786,18,4,71.9173317711,0.207541573524,0.0229515806757,0.0,0.134706788416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12195
53,It wasn't too far away from the leg stump .,785,6,5,34.2877555244,0.0,0.169117225865,0.0,0.0886056212796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13437
54,"Riaz to Shakib, 1 run, fifty for Shakib.",784,9,2,24.147076056,0.0,0.134706788416,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375
55,No real celebration from the all-rounder.,783,4,3,21.3658000899,0.0,0.0886056212796,0.0,0.0161765553755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
56,His captain walks towards him and shakes hands.,782,6,3,39.3049152351,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
57,"Yorker outside off stump, Shakib digs it out wide of the keeper .",781,9,5,45.4756687371,0.0,0.0161765553755,0.0536073898984,0.0822450032157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131255
58,"Riaz to Shakib, SIX, he's just one run away from a fifty now.",780,11,6,46.3183601034,0.0536073898984,0.0,0.0457009338629,0.21648405154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.114285
59,"Full and in the slot, Shakib lofts it easily over long-on for a maximum .",779,9,7,49.6161593334,0.0457009338629,0.0822450032157,0.0291053623885,0.154961182988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155235
60,"Riaz to Mortaza, 1 run, shortish delivery from Riaz, Mortaza splices the slap to extra-cover, Afridi has a needless shy at the bowler's end and misses, almost concedes overthrowsRound the wicket now .",778,28,11,125.732945629,0.0291053623885,0.21648405154,0.293687960951,0.0960312858033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.139285
61,"Riaz to Mortaza, FOUR, good length delivery on the stumps, Mortaza backs away and smashes it inside-out over extra-cover and long-off had no chance.",777,19,9,80.9541142442,0.293687960951,0.154961182988,0.0599824877422,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.150945
62,Bangladesh needed all this a lot earlierWahab Riaz [ .,776,7,3,35.4522755853,0.0599824877422,0.0960312858033,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
63,- .,775,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,. ],774,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,is back into the attackJust a formality now.,773,4,5,30.9807977858,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073415
66,Pakistan are just minutes away from registering a big win.,772,7,4,44.9926547411,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064515
67,.,771,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68,"Amir to Shakib, 2 runs, the attempted yorker goes as a low full toss, flicked behind square, Irfan runs to his right and tidies up .",770,22,8,94.4102796048,0.0,0.0,0.0992984161704,0.0851857364106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.108695
69,"Amir to Mortaza, leg byes, 1 run, again Mortaza goes for that fancy scoop, Amir cleverly bowls wide outside off stump, Mortaza once again gets hit on the thigh pad .",769,27,9,125.003705997,0.0992984161704,0.0,0.309017036855,0.12046337748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13034
70,"Amir to Mortaza, wide, oh dear!",768,8,1,26.7135236947,0.309017036855,0.0851857364106,0.0,0.0801477400972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
71,This one is bowled way outside off stump .,767,6,3,31.8192761423,0.0,0.12046337748,0.0,0.270917040325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709
72,"Amir to Shakib, 1 run, the attempted yorker goes down the leg-side, Shakib works it past the diving fielder at mid-wicket .",766,18,7,67.509832901,0.0,0.0801477400972,0.125227622511,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12766
73,"Amir to Mortaza, leg byes, 1 run, Mortaza moves right across the stumps and tries to scoop this over fine leg, but this was way outside off stump and he only managed to get hit on the thigh padAfridi has a chat with his bowler.",765,30,20,171.632277662,0.125227622511,0.270917040325,0.0442111900742,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12532
74,Ends with a smile.,764,3,2,16.5881646407,0.0442111900742,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10238
75,.,763,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,"Amir to Mortaza, FOUR, that is nicely done!",762,8,3,30.6821985786,0.0,0.0,0.0738051513193,0.240719833952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0625
77,"Full and just outside off stump, Mortaza backs away and guides it between backward point and short third man .",761,14,7,74.9954651591,0.0738051513193,0.0,0.164613251739,0.151251175271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093025
78,"Amir to Shakib, 1 run, full and angled in, Shakib whips it away nicely, on the bounce to deep mid-wicket .",760,18,7,63.2383912359,0.164613251739,0.240719833952,0.113638357586,0.0506360236292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11905
79,"Irfan to Mortaza, SIX, high in the air and just over the rope at long-on.",759,10,8,52.3463262754,0.113638357586,0.151251175271,0.228594518505,0.301421453945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.226315
80,"Mortaza steps out and launches this into the night sky, not from the middle of the bat, but enough to evade Riaz's jump near the rope .",758,17,13,111.737120416,0.228594518505,0.0506360236292,0.195372550229,0.0530286854504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157665
81,"Irfan to Mortaza, no run, slower delivery on the stumps, Mortaza fails to defend, the ball bounces over the stumpsMashrafe Mortaza, right handed bat, comes to the crease .",757,25,10,105.059537793,0.195372550229,0.301421453945,0.0967362527933,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18628
82,"Irfan to Mithun, out Caught by Amir!!",756,7,3,28.1083039027,0.0967362527933,0.0530286854504,0.149413939245,0.227528148143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
83,Easy catch for Amir.,755,4,1,18.4271636983,0.149413939245,0.0,0.0860298867144,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09524
84,"Short delivery outside off stump, Mithun guides this in the air, Amir moves to his left at third man and takes it.",754,16,9,85.5691276011,0.0860298867144,0.227528148143,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140985
85,Oh hang on!,753,3,1,15.5913350463,0.0,0.0,0.0,0.0862324734004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
86,They are checking for a front foot no-ball.,752,5,4,29.2090852214,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086055
87,Looks like it's on the line.,751,5,3,21.3570555582,0.0,0.0862324734004,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793
88,Is there something behind?,750,3,2,19.3332208266,0.0,0.0,0.0,0.362515921912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027025
89,Very tight!,749,2,1,11.5956027728,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
90,And the third umpire saw something behind the line and presses the OUT button.,748,9,6,59.5841931469,0.0,0.362515921912,0.0,0.0466822268162,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.159355
91,"Mithun was trying to get it finer, but he couldn't.",747,8,5,42.7755772376,0.0,0.0,0.119477628691,0.258894109444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140485
92,"It looked as if Amir lost it in the lights for a moment, but he managed to spot the ball in time.",746,11,13,83.2954918914,0.119477628691,0.0466822268162,0.0960130950906,0.0169509512803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.167815
93,Mithun c Amir b Irfan  .,745,6,0,13.5580828871,0.0960130950906,0.258894109444,0.698907636364,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545
94,")Irfan to Mithun, THAT'S OUT!!",744,7,3,17.9972084306,0.698907636364,0.0169509512803,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08696
95,Caught!!,743,3,0,4.84303013394,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555
96,.,742,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
97,"Irfan to Shakib, 1 run, short delivery steeply rising, Shakib pulls it to deep backward square leg .",741,18,3,61.4569755731,0.0,0.0,0.291271077775,0.170031896563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07895
98,"Irfan to Shakib, FOUR, Shakib swings across the line, gets it off the inside half of the bat, the ball flies over square leg and there was no one in the deep .",740,22,15,114.437006868,0.291271077775,0.0,0.111978812864,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.179895
99,"Irfan to Mithun, 1 run, good length delivery from round the wicket, Mithun defends it towards cover for an easy singleMohammad Irfan [ .",739,21,6,86.9271311545,0.111978812864,0.170031896563,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1059
100,- .,738,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
101,. ],737,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
102,is back into the attack .,736,3,3,17.0056488789,0.0,0.0,0.0,0.0830335707076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
103,"Amir to Mithun, 1 run, slower delivery outside off stump, Mithun defends it towards backward point and keeps strike .",735,19,4,73.4830117301,0.0,0.0,0.462593915133,0.0823853168143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093305
104,"Amir to Mithun, no run, very full and outside off stump, Mithun goes for the drive, but is late on the shot and gets beatenMohammad Mithun, right handed bat, comes to the crease .",734,26,14,126.136536364,0.462593915133,0.0830335707076,0.0687025880357,0.0441328708719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15853
105,"Amir to Rahim, out Caught by Sarfraz!!",733,7,3,28.7732802063,0.0687025880357,0.0823853168143,0.0,0.151223298947,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
106,Another dolly and the keeper isn't missing this one.,732,7,4,38.6039964393,0.0,0.0441328708719,0.121413465742,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333
107,"Shortish slower delivery from Amir, Rahim top-edges the pull, the keeper moves to his left and takes an easy catch.",731,16,7,77.2917231463,0.121413465742,0.151223298947,0.0790418683755,0.188152752975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14352
108,End of Rahim's struggle.,730,5,1,19.8953686795,0.0790418683755,0.0,0.196052654221,0.171860475458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
109,Rahim c Sarfraz b Amir  .,729,6,0,14.2230591907,0.196052654221,0.188152752975,0.409099914381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545
110,"1) [4s-3]Amir to Rahim, THAT'S OUT!!",728,11,3,16.4874330127,0.409099914381,0.171860475458,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076925
111,Caught!!,727,3,0,4.84303013394,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555
112,.,726,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
113,"Amir to Rahim, FOUR, full delivery just outside off stump, Rahim lofts the drive over the infield and long-off is inside the circle .",725,18,9,84.3631112881,0.0,0.0,0.0689544462687,0.0963755666809,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.145835
114,"Amir to Shakib, 1 run, a dolly but Ahmed Shehzad drops it.",724,11,4,36.6177411917,0.0689544462687,0.0,0.148801319752,0.32710792013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1232
115,"Short delivery on the stumps, Shakib mistimes the pull, Shehzad ran forward from deep mid-wicket and had it covered, got both hands to it, but the balance wasn't right as he went for the catch and it popped out .",723,25,20,149.687885094,0.148801319752,0.0963755666809,0.273354435456,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.13663
116,"Amir to Shakib, no run, short delivery on the stumps, Shakib plays the pull but missesMohammad Amir [ .",722,16,6,61.091407735,0.273354435456,0.32710792013,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118445
117,- .,721,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118,. ],720,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
119,is back into the attack .,719,3,3,17.0056488789,0.0,0.0,0.0,0.0475346749537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
120,"Riaz to Shakib, 1 run, very full and outside off stump, Shakib backs away and tries to reach out, toe-ends it to third man .",718,20,9,78.8507052989,0.0,0.0,0.221066066591,0.367875652804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081635
121,"Riaz to Shakib, FOUR, the slower ball goes right in the slot, Shakib waits for the ball to come and drills it hard between mid-off and extra-cover .",717,20,11,91.4118329084,0.221066066591,0.0475346749537,0.278430800856,0.189324633394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.170545
122,"Riaz to Shakib, no run,  .",716,6,2,14.9828912481,0.278430800856,0.367875652804,0.0846794235136,0.480519862514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
123,"kph on this full delivery, Shakib loses shape as he tries to loft hard, loses one hand on the grip of the bat and hits it on the bounce to mid-off .",715,20,14,120.985728621,0.0846794235136,0.189324633394,0.0726938143473,0.144663121324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
124,"Riaz to Shakib, no run, Shakib steps out and yorks himself up, dug out to backward point .",714,13,8,65.7077674795,0.0726938143473,0.480519862514,0.140413078999,0.0225593392589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235
125,"Riaz to Shakib, 2 runs, this time he makes contact and guides this yorker length delivery wide of third man.",713,17,6,77.2536716564,0.140413078999,0.144663121324,0.0,0.3592978363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113635
126,The batsmen get the second run as the ball deflects off the keeper .,712,8,6,46.7778641088,0.0,0.0225593392589,0.097679249,0.0432863155374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18087
127,"Riaz to Shakib, no run, yorker length delivery outside off stump, Shakib is beaten for pace as he tries to dig this out .",711,17,10,84.234031037,0.097679249,0.3592978363,0.0352562535894,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104065
128,runs needed off 30 balls.,710,5,1,26.5020088394,0.0352562535894,0.0432863155374,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064515
129,Only a miracle can save Bangladesh.,709,4,3,27.1626808414,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
130,.,708,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
131,"Irfan to Rahim, no run, slower delivery on the off stump, Rahim hops and helps the pull on one leg to backward square leg .",707,19,9,85.0782204443,0.0,0.0,0.407898468057,0.264318193463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13619
