,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
17,Bangladesh bowled well in the middle and took a few wickets.,657,7,5,42.6512395297,0.0502153965276,0.0462704296784,0.0299627895126,0.290842621023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.205555
18,One of the top four needed to kick on and make it clinical.,656,8,6,51.3081308158,0.0299627895126,0.0358036782109,0.0426340930384,0.0255253247303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.169045
19,We have been losing wickets in clumps in the middle so something to work on.,655,7,9,64.5371412863,0.0426340930384,0.290842621023,0.183905104103,0.257765416765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.170455
20,Pitches are different from what we are used to in the IPL - where the wickets are good.,654,8,11,73.9605422098,0.183905104103,0.0255253247303,0.219927365528,0.078447747873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23718
21,Something we need to get used to.,653,5,3,30.1115504824,0.219927365528,0.257765416765,0.167503074157,0.0369486855729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46528
22,We have to be at our best to beat India.,652,4,7,43.5915174984,0.167503074157,0.078447747873,0.0310125784645,0.0279021270159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16352
23,"""Zampa: ""Nice to make a difference.",651,8,2,24.1656697368,0.0310125784645,0.0369486855729,0.269415556263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205555
24,It's nice to get the tournament off and rolling.,650,6,5,34.060555489,0.269415556263,0.0279021270159,0.0,0.181383286319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29924
25,I've been playing in front of  .,649,4,4,20.1467849796,0.0,0.0,0.0406063587521,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33182
26,"people in the BBL, so it's something you get used to.",648,8,6,48.6594771385,0.0406063587521,0.181383286319,0.0,0.279213428045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451345
27,Have played  .,647,2,1,9.92644067819,0.0,0.0,0.0,0.145945704585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184315
28,games here now so getting used to.,646,4,4,33.9617162226,0.0,0.279213428045,0.10534147895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291665
29,"Have had a little bit of travel, off to Mohali now.",645,6,7,45.7697889712,0.10534147895,0.145945704585,0.0,0.0394346566086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31111
30,Hopefully it'll be nice.,644,4,2,19.1245478667,0.0,0.0,0.0962075369094,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216715
31,"""Adam Zampa is the Man of the Match It's comprehensive enough a win as the Aussies never really looked to be in danger of losing it at any stage.",643,17,15,120.818683139,0.0962075369094,0.0394346566086,0.0621451101919,0.0587365394963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207795
32,Bangladesh needed early wickets at the top to defend but their endeavour met nothing but failure as Khawaja took flight.,642,14,7,97.4437013877,0.0621451101919,0.0,0.035786347275,0.00617881112166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10965
33,He shoved caution to the dogs as he went after everything in a usually strokeful innings.,641,9,8,72.8592863196,0.035786347275,0.0587365394963,0.0704325415561,0.050121463268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13668
34,The maiden T20I fifty was scaled and he put Australia in a position of control despite not kicking on.,640,11,9,84.6868229405,0.0704325415561,0.00617881112166,0.0372942371531,0.0130396911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138945
35,Bangladesh hit with wickets towards the latter half of the chase but never really threatened to topple the Kangaroos as cameos from Maxwell and Warner took them close enough to the finish line.,639,21,13,146.919151625,0.0372942371531,0.050121463268,0.063062796422,0.0660399552579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12377
36,"What didn't help Bangladesh's cause were the dropped chances, missed run-outs, which littered the innings.",638,14,6,74.7814891404,0.063062796422,0.0130396911065,0.0419502374208,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1286
37,"Being the form team coming into the tournament, it's been a sorry show in the Super 10s.",637,11,9,72.1820651469,0.0419502374208,0.0660399552579,0.0,0.0217337088338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188145
38,.,636,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,"Saqlain Sajib to Faulkner, FOUR, and he's wrapped it off.",635,9,5,35.0092382872,0.0,0.0217337088338,0.126327522701,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18431
40,Sajib once again puts it short and finds himself slapped through extra-cover.,634,7,6,51.2800304442,0.126327522701,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074075
41,Done deal.,633,3,0,12.2597974298,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030305
42,Australia win by 3 wickets .,632,5,1,19.1089258475,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125
43,"Saqlain Sajib to Faulkner, no run, grips and turns square from a length on middle, Faulkner waits on the back foot and pats it away .",631,19,10,88.9391717001,0.0,0.0,0.215555895758,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145795
44,"Saqlain Sajib to Nevill, 1 run, looped up on off, and SENSIBLY pushed to long-offSaqlain Sajib [ .",630,15,6,53.7327958637,0.215555895758,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
45,- .,629,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,. ],628,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,"is back into the attackPeter Nevill, right handed bat, comes to the crease .",627,11,5,49.1269160012,0.0,0.0,0.0160651202022,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333
48,"Shakib to Hastings, out Caught by Soumya Sarkar!!",626,8,3,30.6611431985,0.0160651202022,0.0,0.0,0.117255093159,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
49,Australia are left with just 3 wickets now.,625,5,4,30.5553905954,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
50,Let's take a second to discern Hastings's shot.,624,9,2,35.2119249113,0.0,0.117255093159,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
51,What's his mindset?,623,3,2,15.601603236,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15556
52,Are they taking a win for granted?,622,4,4,30.9289086892,0.0,0.0,0.0,0.0391909749072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
53,"Because that has to be priority, right?",621,4,5,30.3603908022,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10989
54,"Sees the flight, goes for the slog and holes out at deep mid-wicket.",620,9,6,50.0995980226,0.0,0.0391909749072,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.130435
55,They are adding unnecessary drama.,619,4,2,29.7024311841,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
56,Hastings c Soumya Sarkar b Shakib  .,618,7,0,16.7330884758,0.0,0.0,0.424654056205,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01724
57,")Shakib to Hastings, THAT'S OUT!!",617,7,3,15.6776479227,0.424654056205,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
58,Caught!!,616,3,0,4.68297973199,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018865
59,.,615,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,"Shakib to Hastings, 2 runs, and Rahim has fluffed a run-out opportunity.",614,11,4,37.2605513494,0.0,0.0,0.0622897664029,0.0671852918218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235
61,"Hastings might have still made it, but I guess we'll never know.",613,10,5,54.2431431429,0.0622897664029,0.0,0.0429420614749,0.0284321260384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12879
62,"Swatted wide of deep mid-wicket off a thick edge, Hastings is struggling on the second and the throw is a fairly good one.",612,15,10,79.5818362244,0.0429420614749,0.0671852918218,0.0148673943577,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15534
63,It's only drawback being that it's bounced too close to Rahim to make him commit the error .,611,10,10,76.2293333922,0.0148673943577,0.0284321260384,0.0195820607756,0.0231891576198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19608
64,"Shakib to Faulkner, 1 run, sliding down leg, nurdled through square .",610,12,3,39.54242816,0.0195820607756,0.0,0.121957073233,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
65,"Shakib to Hastings, 1 run, oh my!",609,8,2,24.7724209228,0.121957073233,0.0231891576198,0.0,0.016885615539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
66,Al-Amin has messed up at extra-cover.,608,4,3,18.1606835158,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
67,Fairly simple chance moving to his left.,607,6,2,35.155004621,0.0,0.016885615539,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082625
68,and it pops out of the palms.,606,3,5,25.2753581563,0.0,0.0,0.112527452037,0.034872599987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19549
69,Hastings is done in by the flight and dip and chips it in the air and gets away .,605,9,10,65.9985159014,0.112527452037,0.0,0.148566832192,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185415
70,"Shakib to Hastings, no run, tossed up on off, forward and blockedJohn Hastings, right handed bat, comes to the crease .",604,18,8,70.3004058941,0.148566832192,0.034872599987,0.097023813771,0.0585849402912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.127085
71,"Shakib to Maxwell, out Stumped!!",603,6,2,18.6711848057,0.097023813771,0.0,0.284771137816,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
72,Shakib stumps Maxwell with a slider.,602,5,2,21.4373797761,0.284771137816,0.0585849402912,0.0,0.145883394007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
73,He comes running down the track.,601,4,3,23.3649663358,0.0,0.0,0.0,0.0755157147916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166665
74,Shakib knows.,600,3,0,9.62970877021,0.0,0.145883394007,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166665
75,And he slips it in shorter and skids it past the inside edge of Maxwell's slog.,599,10,8,62.2738999518,0.0,0.0755157147916,0.0138774953912,0.0894925428266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14706
76,Rahim completes the burial neatly.,598,5,1,26.6134569838,0.0138774953912,0.0,0.157981464967,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
77,Maxwell st Rahim b Shakib  .,597,6,0,18.2944796548,0.157981464967,0.0894925428266,0.0,0.369728298367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017545
78,5) [4s- .,596,5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79,"s-2]Shakib to Maxwell, THAT'S OUT!!",595,8,3,15.5954098244,0.0,0.369728298367,0.0,0.185640219033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105265
80,Stumped!,594,2,0,6.41758078737,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052635
81,!Shakib Al Hasan [ .,593,6,0,13.079728161,0.0,0.185640219033,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092285
82,- .,592,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
83,. ],591,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
84,is back into the attackNine runs are left.,590,5,4,31.935575223,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
85,Australia will surely look to work on their Net Run Rate.,589,8,4,52.3090750922,0.0,0.0,0.0,0.0577262382251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
86,.,588,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,"Mustafizur Rahman to Maxwell, 1 run, short of length slower ball on leg, holds up on Maxwell's pull and he knocks it off the toe-end through mid-wicket .",587,21,11,83.0029267134,0.0,0.0577262382251,0.292998713145,0.133909222979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.129585
88,"Mustafizur Rahman to Maxwell, SIX, and he's been punched over wide long-on.",586,11,5,40.7155809145,0.292998713145,0.0,0.0589939348253,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.205555
89,Has he again employed a seam up ball?,585,4,5,32.6434808727,0.0589939348253,0.133909222979,0.0,0.116296584846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
90,Can't say as it's too full.,584,6,3,21.709148856,0.0,0.0,0.0413206533585,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186365
91,But Maxwell has hit it sweetly .,583,4,3,26.1427526144,0.0413206533585,0.116296584846,0.10776127924,0.0758975443595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
92,"Mustafizur Rahman to Maxwell, no run, keep doing this.",582,8,4,34.9446785298,0.10776127924,0.0,0.080265926455,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
93,Off-cutter kicks and grips from a short of length and stuns Maxwell as he tries to block.,581,10,8,59.215908171,0.080265926455,0.0758975443595,0.0,0.111758721182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385
94,Beats the edge .,580,3,1,11.3406854739,0.0,0.0,0.0,0.0370284060758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
95,"Mustafizur Rahman to Maxwell, SIX, Maxwell flogs Mustafizur over deep backward square.",579,13,2,48.9416912731,0.0,0.111758721182,0.157008762112,0.22883989151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.074075
96,"Mustafizur deviates from his cutters and bowls a seam up on the pads, and Maxwell's wrists come down on it so hardJames Faulkner, right handed bat, comes to the crease .",578,21,14,116.847652373,0.157008762112,0.0370284060758,0.0629574878007,0.042377309853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214425
97,"Mustafizur Rahman to Mitchell Marsh, out Caught by Shakib!!",577,9,3,33.6046198334,0.0629574878007,0.22883989151,0.107710761571,0.200455877409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
98,Completely and utterly hoodwinked by the off-cutter.,576,5,3,27.3164443804,0.107710761571,0.042377309853,0.100171712337,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
99,He's not the first one tonight to be duped by Mustafizur.,575,7,6,45.8816191088,0.100171712337,0.200455877409,0.0130282852544,0.00879860354532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.208335
100,Pushes at it but then has to check his shot.,574,4,7,41.7068622132,0.0130282852544,0.0,0.0272768021561,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
101,Can't do so and spoons it behind backward point where Shakib runs back and stretches both hands to grab.,573,13,8,79.2915142822,0.0272768021561,0.00879860354532,0.0560915324316,0.0117013292832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285
102,Mitchell Marsh c Shakib b Mustafizur Rahman  . ),572,9,0,19.6765651107,0.0560915324316,0.0,0.69967623825,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01695
103,"[4s-1]Mustafizur Rahman to Mitchell Marsh, THAT'S OUT!!",571,11,3,24.9691120531,0.69967623825,0.0117013292832,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
104,Caught!!,570,3,0,4.68297973199,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018865
105,.,569,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
106,"Mustafizur Rahman to Mitchell Marsh, no run, cuts away from a length and skirts past Marsh's outside edge as he tries to angle it into the off-sideWhat can Bangladesh do?",568,21,13,106.296402283,0.0,0.0,0.0104083651598,0.140274416277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132075
107,"Well, delay the inevitable for a start.",567,6,3,28.8089757862,0.0104083651598,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18431
108,22 from 24.Mustafizur Rahman [ .,566,5,1,13.0789562582,0.0,0.140274416277,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02941
109,- .,565,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
110,. ],564,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
111,is back into the attack .,563,3,3,15.9485705233,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181815
112,"Saqlain Sajib to Maxwell, FOUR, latches onto a floaty full toss and slices it over extra-cover.",562,14,5,61.2472372551,0.0,0.0,0.243113172652,0.253960772052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.105265
113,It's over .,561,2,2,6.15835802953,0.243113172652,0.0,0.0,0.192149514782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266665
114,"Saqlain Sajib to Mitchell Marsh, 1 run, gently driven wide of the diving extra-cover to long-off .",560,15,4,49.5586918036,0.0,0.253960772052,0.29370714191,0.0371742643184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144585
115,"Saqlain Sajib to Mitchell Marsh, FOUR, two boundaries in the over and time is running out for Bangladesh.",559,13,8,69.8469809511,0.29370714191,0.192149514782,0.0698407799217,0.0969750271946,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.172105
116,"It's short again, not as much as the previous one and the line is closer to middle.",558,10,10,66.3423980858,0.0698407799217,0.0371742643184,0.0718924959596,0.0661646090019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202385
117,"Marsh backs away, allows it to turn and punches it strongly through the covers.",557,10,6,58.6318728168,0.0718924959596,0.0969750271946,0.0573471462506,0.0184786623399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
118,The fielder in the deep gets there with a slide but then it deflects off his legs into the cushions .,556,8,13,77.5592741103,0.0573471462506,0.0661646090019,0.0743807547152,0.0969301034149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140485
119,"Saqlain Sajib to Maxwell, 1 run, tossed up very full wide of off, driven hard to deep cover .",555,16,6,64.3895617862,0.0743807547152,0.0184786623399,0.195974255511,0.195805036361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10965
120,"Saqlain Sajib to Maxwell, FOUR, he's released all the pressure, if there was any.",554,11,8,61.3657641984,0.195974255511,0.0969301034149,0.0478824909737,0.212055042333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.209445
121,"Drops it short and well wide of off, Maxwell picks his spot and slaps it through extra-cover .",553,11,8,61.2198101426,0.0478824909737,0.195805036361,0.0990765859028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09677
122,"Saqlain Sajib to Maxwell, no run, nearly yorks himself after stepping out, the bottom hand comes off as he squeezes a drive to extra-coverSaqlain Sajib [ .",552,19,11,95.9733653264,0.0990765859028,0.212055042333,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093745
123,- .,551,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
124,. ],550,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
125,is back into the attack .,549,3,3,15.9485705233,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181815
126,"Shakib to Maxwell, 1 run, looped up outside off, driven after a forward press to long-off .",548,14,6,50.8130363904,0.0,0.0,0.227644359812,0.0664162455312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136365
127,"Shakib to Maxwell, no run, turned to mid-wicket .",547,8,3,22.3094598934,0.227644359812,0.0,0.0999757949075,0.203195447087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1
128,"Shakib to Mitchell Marsh, 1 run, stays flat-footed while driving with the turn through the covers .",546,13,6,57.1349875453,0.0999757949075,0.0664162455312,0.273828414444,0.0694733153075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096775
129,"Shakib to Mitchell Marsh, no run, patted back to the bowlerMitchell Marsh, right handed bat, comes to the crease .",545,18,6,68.5834935512,0.273828414444,0.203195447087,0.0997243050943,0.121416772873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13889
130,"Shakib to Warner, out Caught&Bowled!!",544,8,2,22.8592543692,0.0997243050943,0.0694733153075,0.287528026094,0.014990100272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085715
131,Warner hits a full toss straight back to Shakib.,543,8,2,33.5496192212,0.287528026094,0.121416772873,0.0117851261404,0.0577416475848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.125
132,"Moves away from the line of it to create room, and can only hit it off the toe-end.",542,9,11,59.9684620022,0.0117851261404,0.014990100272,0.038027836037,0.0580610489284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145605
133,"Shakib does well to keep his composure, and not get intimidated by the batswing.",541,9,7,62.8333776593,0.038027836037,0.0577416475848,0.0195937746777,0.0129880899632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1259
134,"Ha, replays suggest he wasn't even looking at the ball and it nearly bobbled out.",540,11,7,66.8455765274,0.0195937746777,0.0580610489284,0.0122871705621,0.0320645087022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15347
