,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
18,fielding lapses which cost us as well.,637,6,2,37.9697329141,0.0,0.131510423658,0.0,0.0745747606926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057145
19,The pressure is there when playing big teams.,636,5,4,37.9449499049,0.0,0.0,0.0,0.00824248015374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07831
20,Hope we do well moving forward.,635,5,2,30.73175172,0.0,0.0745747606926,0.067962347985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455
21,We have a message of thanks for the President as they sent our ministers and Parliament members to support us.,634,10,11,91.7609570366,0.067962347985,0.00824248015374,0.0170046780501,0.0228120122538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136365
22,"""Dilshan: ""Two games and two ducks in the warmups.",633,10,3,38.7689954863,0.0170046780501,0.0,0.0237854125175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173165
23,Needed some runs and really happy that I was able to stay not out and finish it off.,632,8,11,70.5538156755,0.0237854125175,0.0228120122538,0.0,0.104534299319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
24,.,631,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
25,"was a good total, wicket was slow and the spinners found turn.",630,9,5,46.9713912991,0.0,0.104534299319,0.00999806763358,0.15952212407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13158
26,Later it became slightly easier with the dew factor.,629,7,3,46.5493667532,0.00999806763358,0.0,0.00847721609156,0.0113600556978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08571
27,They had quality bowlers but we batted well and the running between wickets was good.,628,8,8,68.6184661775,0.00847721609156,0.15952212407,0.0101361468358,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.105265
28,Didn't try anything fancy in the first  .,627,6,3,34.5079217537,0.0101361468358,0.0113600556978,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150735
29,5 overs.,626,3,0,5.54177386943,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
30,Just looked to have partnerships.,625,3,3,21.0314722539,0.0,0.0,0.0254803899179,0.0138211468762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
31,"When you come to these kind of tournaments, it's important to get runs in the first match.",624,11,9,75.4552517201,0.0254803899179,0.0,0.0139746740119,0.0246472196073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153735
32,Senior guys need to stand up and then youngsters can bat around us.,623,9,5,63.0198343036,0.0139746740119,0.0138211468762,0.0133692162239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916
33,Looking forward to next game.,622,5,1,22.0954691892,0.0133692162239,0.0246472196073,0.0,0.0177568287658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
34,"""Dilshan is Man of the MatchNeither are Afghanistan mere integers this World T20 nor have they braved  .",621,11,8,81.0244309996,0.0,0.0,0.0,0.0369786322891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098835
35,miles to be number-making gnomes.,620,4,2,18.9490363128,0.0,0.0177568287658,0.0146123669187,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266665
36,"Having motored to the Super 10s, they did start all intimidated but then recovered courtesy captain Stanikzai's fifty to post a par score.",619,16,10,112.70367991,0.0146123669187,0.0369786322891,0.039225499267,0.0160916568563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11531
37,"In response, Sri Lanka hopped past Afghanistan's starting spin whammy and then Dilshan, the Dilscooping Dilshan of old, let loose.",618,20,5,93.9813282215,0.039225499267,0.0,0.108692630625,0.00862232898959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167615
38,The chase threatened to mutate into a mere formality until Afghanistan hit back with spin.,617,10,6,66.7717075836,0.108692630625,0.0160916568563,0.00758106021439,0.0342774317297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15316
39,Nabi outfoxed Chandimal and Rashid Khan re-ridiculed his age to consume Thirimanne.,616,10,3,46.9886705103,0.00758106021439,0.00862232898959,0.00887303840581,0.045186617987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15662
40,Dilshan's 56-ball 83 mocked a slow pitch and the match looked all but won when Mathews announced himself with a six.,615,13,10,84.0266882199,0.00887303840581,0.0342774317297,0.0424109591258,0.0321186282403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.165005
41,"The Afghan wheels then came off, the full tosses and misfields clawed back in and Sri Lanka strolled to a reassuring win.The players line up for handshakes and Dilshan is being heartily applauded by his teammates.",614,22,16,150.212596956,0.0424109591258,0.045186617987,0.0243800557304,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22148
42,39-year old Tillakaratne Dilshan.,613,5,0,14.5732183041,0.0243800557304,0.0321186282403,0.0,0.125656942141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177525
43,Still going strong .,612,4,0,18.0810254208,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
44,"Hamid to Dilshan, FOUR, and Dilshan finishes it.",611,8,3,26.9589854704,0.0,0.125656942141,0.0561253092471,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.156585
45,Receives a full toss and buries it through mid-wicket before punching the air and bellowing in delight.,610,10,8,66.1401275891,0.0561253092471,0.0,0.0,0.0521684731818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.136365
46,He's been brilliant on a night where Afghanistan put up a threatening score which could have proved as a banana skin .,609,12,11,93.1005865221,0.0,0.0,0.0852161235284,0.0274498838964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119405
47,"Hamid to Dilshan, 2 runs, slices a yorker in front of third man and is on the lookout for two straightaway, Mathews is slow to take off and then has to really put the skates on as the throw is at his end .",608,24,23,155.062298838,0.0852161235284,0.0521684731818,0.20652968642,0.176582093614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164705
48,"Hamid to Mathews, 1 run, nudged to long-on .",607,9,2,19.2301426869,0.20652968642,0.0274498838964,0.448956325168,0.189749489124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093745
49,"Hamid to Dilshan, 1 run, very full on middle, whipped to long-on .",606,12,4,34.9357540086,0.448956325168,0.176582093614,0.195754146367,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333
50,"Hamid to Dilshan, FOUR, Afghanistan have slackened now.",605,8,3,32.4750458668,0.195754146367,0.189749489124,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08889
51,Devoid of all belief.,604,3,2,20.7967544356,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
52,"Half-volley outside off, driven powerfully past extra-coverHamid Hassan [ .",603,10,1,28.405857638,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04255
53,- .,602,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,. ],601,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,is back into the attack .,600,3,3,16.1702717513,0.0,0.0,0.0183990846996,0.180053694573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092865
56,"Dawlat Zadran to Dilshan, 1 run, trademark Dilshan drive with front leg out of the frame, finds cover and scampers through.",599,18,7,76.6905483665,0.0183990846996,0.0,0.0154469559368,0.192221202375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204
57,The throw is at the striker's end where Mathews is gone but for a direct-hit .,598,8,9,52.3838325126,0.0154469559368,0.180053694573,0.0829083152311,0.0312675699303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14352
58,"Dawlat Zadran to Mathews, 1 run, follows him as he moves to leg with a very high full toss, Mathews uses the pace on it and steers it through the vacant point region.",597,22,15,120.604021715,0.0829083152311,0.192221202375,0.0,0.275145570511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.154335
59,Surprised that hasn't been called for height .,596,5,4,32.5723287025,0.0,0.0312675699303,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
60,"Dawlat Zadran to Mathews, FOUR, whips a low full toss wide of long-on.",595,13,3,42.7832723883,0.0,0.275145570511,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.108695
61,"Jeez, he's playing a blinder.",594,6,2,21.9470387348,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094155
62,19 off 8 and has anything but sealed it .,593,5,5,34.0832335449,0.0,0.0,0.0,0.225400562099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
63,"Dawlat Zadran to Mathews, FOUR, oh another fielding lapse.",592,11,1,41.0976406088,0.0,0.0,0.0712548356621,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.066665
64,Mathews didn't deserve anything for that.,591,5,3,29.1218308324,0.0712548356621,0.225400562099,0.0,0.0579809797839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086955
65,"Jabbed at a back of a length delivery half-heartedly outside off, runs it off a thick outside edge fine of third man where Gulbadin makes good ground and slides but lets it pass despite getting a hand .",590,25,14,141.31090885,0.0,0.0,0.0743527490085,0.0819278047516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
66,"Dawlat Zadran to Mathews, wide, tries to catch him off-guard with a bumper but it's too short.",589,13,8,58.6579910785,0.0743527490085,0.0579809797839,0.0,0.193652212538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14352
67,Sails over the half-crouched form of the Lankan skipper .,588,6,4,33.2559594798,0.0,0.0819278047516,0.0357011146693,0.0198184218753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1489
68,"Dawlat Zadran to Mathews, no run, Mathews is in a spin here, worried that the ball might trickle back to the stumps.",587,16,10,76.1733081468,0.0357011146693,0.193652212538,0.0162183070658,0.184489592209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155785
69,Backs away and then chops a near yorker off the inside edge onto his body.,586,10,6,60.4776485163,0.0162183070658,0.0198184218753,0.0669306032029,0.0224446264066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09804
70,Imparts enough back spin that it veers away from the direction of the timber .,585,9,6,58.7954353496,0.0669306032029,0.184489592209,0.0365882573789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151315
71,"Dawlat Zadran to Dilshan, 1 run, full toss with a hint of reverse on off, Dilshan swings it to deep mid-wicketDawlat Zadran [ .",584,19,8,64.6226824239,0.0365882573789,0.0224446264066,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.133905
72,- .,583,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,. ],582,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,is back into the attackUseful couple of blows from the skipper.,581,6,6,42.7764115013,0.0,0.0,0.0545400355033,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10811
75,How valuable is he in a run-chase!,580,3,5,21.6466808164,0.0545400355033,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235
76,23 off 18.,579,3,1,16.2727366496,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1158
77,Sri Lanka should walk this .,578,4,2,24.4577493199,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087445
78,"Rashid Khan to Mathews, FOUR, picks the googly which is dropped short, jumps back and pulverizes the pull.",577,16,6,73.82408471,0.0,0.0,0.0320191844721,0.237172440403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.13745
79,Beats the diving deep mid-wicket fielder to his right .,576,7,3,31.1018526829,0.0320191844721,0.0,0.0235369803734,0.167132896934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.105265
80,"Rashid Khan to Mathews, no run, way too wide outside off, and Mathews is still slogging to leg.",575,15,7,63.8249269828,0.0235369803734,0.237172440403,0.0146637577921,0.0840098610991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11472
81,Turns away further and beats the bat by a distance.,574,6,5,39.4759818774,0.0146637577921,0.167132896934,0.017222527008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11765
82,Looked close on the wide actually .,573,5,2,24.6512075428,0.017222527008,0.0840098610991,0.0,0.0242140752389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06897
83,"Rashid Khan to Mathews, no run, tries an encore.",572,9,3,34.9067062071,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087445
84,This one is the googly though.,571,4,3,23.3819487289,0.0,0.0242140752389,0.0243954352745,0.0186024217088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075005
85,Spins in and past the inside edge .,570,5,3,25.8912100781,0.0243954352745,0.0,0.0174225709008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11429
86,"Rashid Khan to Mathews, SIX, Mathews breaks the tension.",569,10,2,36.3693056553,0.0174225709008,0.0186024217088,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.116015
87,It's Sri Lanka's game from here.,568,6,3,24.2656145088,0.0,0.0,0.0269801925376,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135405
88,Moves across slightly before getting into position and slog-sweeps it over cow corner .,567,9,5,58.0639033508,0.0269801925376,0.0,0.0104402961854,0.00773056827649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
89,"Rashid Khan to Dilshan, 1 run, flat-bats the drive wide of long-off and stays happy with a single .",566,15,6,48.3563944906,0.0104402961854,0.0,0.130506333936,0.0834071434951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15316
90,"Rashid Khan to Dilshan, no run, he's tried those reverse-swats more than once, and don't think he's fetched much from them.",565,16,12,88.7541907701,0.130506333936,0.00773056827649,0.0617592265663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09434
91,Again mistimes it to backward pointRashid Khan [ .,564,6,3,31.4645839303,0.0617592265663,0.0834071434951,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076925
92,- .,563,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
93,. ],562,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
94,is back into the attack .,561,3,3,16.1702717513,0.0,0.0,0.0,0.104793612214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092865
95,"Nabi to Dilshan, 1 run, very full outside off, drilled to deep point .",560,13,4,40.8786353761,0.0,0.0,0.184990688831,0.13386350928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09756
96,"Nabi to Dilshan, FOUR, that's twice now that a shocking effort in the deep has converted a single into a boundary.",559,14,11,76.365772278,0.184990688831,0.104793612214,0.0,0.0452736802685,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.160835
97,And both have been off full tosses.,558,3,5,28.3624579088,0.0,0.13386350928,0.0,0.0255250984202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.096775
98,Dilshan swings it behind square straight to the fielder who doesn't even get a hand.,557,11,6,57.6679201389,0.0,0.0452736802685,0.0,0.0519383858722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132815
99,And then cuts a puzzled figure .,556,4,3,25.6551621933,0.0,0.0255250984202,0.0,0.0260148979193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071425
100,"Nabi to Dilshan, no run, he's focussing on bowling yorkers now.",555,10,5,43.1048891679,0.0,0.0519383858722,0.057148883464,0.154176674653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
101,Executes it well and contains Dilshan .,554,5,2,24.5392459927,0.057148883464,0.0260148979193,0.0422442727038,0.0562411066076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093745
102,"Nabi to Mathews, 1 run, facing his first ball, Mathews is offered a full toss and he only punches it to long-on .",553,17,9,70.7234854172,0.0422442727038,0.154176674653,0.260291994515,0.126487765934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12308
103,"Nabi to Dilshan, 1 run, another quick and full dart on the stumps, worked to long-onAngelo Mathews, right handed bat, comes to the crease .",552,23,7,76.9486195813,0.260291994515,0.0562411066076,0.177432690809,0.0363192444573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16981
104,"Nabi to Dilshan, out Kapugedera Run Out!!",551,7,3,22.376099326,0.177432690809,0.126487765934,0.0239287886061,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11429
105,Now that's one way to do it.,550,4,5,26.7599798473,0.0239287886061,0.0363192444573,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
106,Make the fellow at the non-striker's end pay for backing up too far.,549,9,6,54.0789060515,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16129
107,"No, don't worry.",548,4,2,15.5473286068,0.0,0.0,0.0998013783941,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
108,No Mankad involved.,547,3,1,16.6459408955,0.0998013783941,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
109,"Dilshan squeezes it back down the pitch, and Nabi escorts the ball quite deliberately towards the stumps.",546,13,6,65.6893869001,0.0,0.0,0.0,0.104222569361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14759
110,Kapugedara is well short.,545,4,1,17.4365906663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
111,Kapugedera run out (Nabi)  . ),544,7,1,14.3047711128,0.0,0.104222569361,0.39530520353,0.560485729271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677
112,"[4s-1]Nabi to Dilshan, THAT'S OUT!!",543,9,3,15.2424448666,0.39530520353,0.0,0.326764392393,0.273421009436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
113,Run Out!,542,2,1,5.72966052116,0.326764392393,0.560485729271,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709
114,!Mohammad Nabi [ .,541,5,0,8.07867370535,0.0,0.273421009436,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12348
115,- .,540,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
116,. ],539,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
117,is back into the attackFive overs left.,538,5,3,28.6243654943,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116015
118,41 needed.,537,3,0,12.4904613872,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021275
119,"And with 7 wickets in hand, it should be a doddle from here especially if Dilshan stays there .",536,9,11,71.9988544791,0.0,0.0,0.0,0.109661043376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.136365
120,"Hamid to Kapugedera, FOUR, once Kapugedera picks the slower ball, the rest of the task is too easy.",535,14,8,72.7129301911,0.0,0.0,0.026787723787,0.105391228384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12591
121,"Sits up to be hit from a back of a length, and he slogs it over a leaping mid-wicket .",534,9,12,57.288599803,0.026787723787,0.109661043376,0.0517493174825,0.112872292276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.135595
122,"Hamid to Dilshan, 1 run, spears it into the blockhole just outside off, sliced wide of backward point .",533,15,7,63.14327855,0.0517493174825,0.105391228384,0.214556231247,0.351675268476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131425
123,"Hamid to Kapugedera, 1 run, patted in front of backward point for a quick single and Dilshan makes his crease despite some stunning acrobatics from the fielder to effect a direct hit .",532,23,12,119.226829277,0.214556231247,0.112872292276,0.123509220517,0.104962075577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157565
124,"Hamid to Dilshan, 1 run, very full just outside off, Dilshan tries to drill it hard but squeezes it off the toe-end wide of cover .",531,18,11,79.5795503627,0.123509220517,0.351675268476,0.18063205136,0.015278942757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
125,"Hamid to Dilshan, SIX, full toss and swiped away over deep mid-wicket.",530,12,3,41.8589916386,0.18063205136,0.104962075577,0.0147127332533,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.102565
126,Someone is caught napping in the crowd and is hit on the chest.,529,7,7,51.8508360277,0.0147127332533,0.015278942757,0.0,0.222454300591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15523
127,Ouch!,528,2,0,6.79453683792,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
128,That man is rubbing his chest right now and seems to be okay .,527,7,7,57.2955174278,0.0,0.222454300591,0.0359166282466,0.0587133837635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216715
129,"Hamid to Kapugedera, 1 run, too close to play with a horizontal bat, tries to dab it into the off-side and chops it off an under-edge past leg-stump and in front of Shahzad.",526,21,16,100.0268631,0.0359166282466,0.0,0.0223780937532,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15107
130,Dilshan is desperate for strike and scampers through.,525,5,4,34.0737772129,0.0223780937532,0.0587133837635,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095835
131,Direct hit might have been closeHamid Hassan [ .,524,7,2,37.0611523206,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076925
132,- .,523,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
133,. ],522,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
