,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
20,#ENGvsSA #AKLive #ICCWT20Matt Prior - Well played @root66 well played @englandcricket #WT20 #ENGvSAHerschelle Gibbs - Eng batsman up to the task..fantastic chase.,819,27,3,106.012941084,0.0818922106502,0.0,0.080935657818,0.0906369988473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375
21,"@Root66Faf du Plessis: ""We've played this game long enough to know that no score is unchaseable and that was the message to the bowlers that we needed to start with intensity and try and get a wicket or two.",818,24,20,160.875831439,0.080935657818,0.0628000258151,0.113693433044,0.0439878428284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.90461
22,England played brilliantly and very aggressively in the first six and took the game away from us but there were a lot of extras from our side.,817,14,14,114.376427059,0.113693433044,0.0906369988473,0.0,0.147295368642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
23,Batting was superb.,816,3,1,15.5483843351,0.0,0.0439878428284,0.0849074384309,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
24,As you saw the first six overs was the best time to bat.,815,8,6,54.396216611,0.0849074384309,0.147295368642,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.166665
25,Makes execution of your plans tough on this kind of ground.,814,7,5,55.8116404665,0.0,0.0,0.0,0.0428813849301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085715
26,We gave around 25 or 28 extras and that's just too much.,813,8,6,60.3484461041,0.0,0.0,0.0539405254632,0.304046531238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104065
27,"""Morgan: ""Honestly, I felt we would have to play out of our skin to chase it down.",812,12,10,70.1793829966,0.0539405254632,0.0428813849301,0.110183783091,0.21632280242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285
28,We did just that.,811,1,4,17.4524718778,0.110183783091,0.304046531238,0.0731164450049,0.138793666204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
29,"Lot of talent in our group and the best way to play is the way we played tonight, with freedom, is the best way to play.",810,16,13,108.310113616,0.0731164450049,0.21632280242,0.0729775009678,0.0495396366958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.171155
30,That's the message to the squad.,809,4,4,22.4569440077,0.0729775009678,0.138793666204,0.0270808269471,0.102491140314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17538
31,"It's been brilliant, the past 12 months, where we have had some big chases.",808,10,8,68.1424209109,0.0270808269471,0.0495396366958,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09643
32,But to get a start like that from Roy and Hales was outstanding.,807,7,7,47.9174976273,0.0,0.102491140314,0.0528707919335,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18132
33,Will take a lot of confidence from tonight.,806,5,4,34.319554302,0.0528707919335,0.0,0.267648526831,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.937255
34,Did a lot of things right.,805,4,3,23.7442227409,0.267648526831,0.0,0.0,0.158806495306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
35,Started well with the bat and finished well with the ball.,804,7,5,40.9195537431,0.0,0.0,0.0485025975367,0.0535076063677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
36,The game nowadays is asking a lot of questions from the bowlers as the batsmen are finding new ways to score.,803,12,10,91.7625616202,0.0485025975367,0.158806495306,0.114448018003,0.0514669925754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
37,"Sometimes, the simple plans are the best.",802,6,3,32.6580449523,0.114448018003,0.0535076063677,0.0156114627062,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618185
38,"We played with a positive mindset in the West Indies game, and thought if we got Gayle out, we might open up their middle order.",801,16,12,114.751354259,0.0156114627062,0.0514669925754,0.0563518429132,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135385
39,But he scored most of their runs and is such an influential player.,800,5,9,59.736416489,0.0563518429132,0.0,0.0,0.0742927325831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235
40,"""Root: ""It's just nice to contribute to a win.",799,9,5,32.0981726302,0.0,0.0,0.0255592816764,0.0337970086427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174975
41,At halftime the talk was not to get greedy and try for 20 an over.,798,7,9,65.7115745814,0.0255592816764,0.0742927325831,0.0174630565025,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
42,Be sensible and take it really deep.,797,5,3,31.9080737406,0.0174630565025,0.0337970086427,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
43,Guys were so calm under pressure.,796,4,3,34.4955799546,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
44,Just back your natural instinct.,795,4,2,28.0843557385,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
45,Try and build a partnership.,794,4,2,21.4346106636,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
46,Couldn't have asked for a better start.,793,6,3,29.2137614758,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
47,Made our job easier as we were ahead of the game from the off.,792,6,9,60.5314736731,0.0,0.0,0.0,0.124241391903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72953
48,"It's about staying cool, get a boundary an over and rotate strike.",791,9,6,54.1093096364,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18132
49,Bowlers are always under pressure in this format of the game.,790,6,6,51.1230983019,0.0,0.124241391903,0.132213102263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18959
50,"Longer you can build a partnership, the more pressure you put on them.",789,7,8,61.5400396692,0.132213102263,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291665
51,Fabulous wicket.,788,3,0,10.5204234296,0.0,0.0,0.0,0.607595762708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
52,To get  .,787,2,1,6.03625955351,0.0,0.0,0.0,0.0448322174223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184315
53,"runs on it, just fabulous.",786,4,3,19.6376542371,0.0,0.607595762708,0.0410809271379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
54,The guys would want to carry it with them.,785,5,5,39.524158949,0.0410809271379,0.0448322174223,0.0164131810347,0.011736303352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
55,"""Joe Root is Man of the Match.Kyle Abbot's toe-crushing yorkers and smart slower deliveries halted the chariot for a while but England were clear about their ideas - drop the guard and exchange blows, somehow this caught South Africa off guard.",784,29,16,182.727850457,0.0164131810347,0.0,0.0841691795982,0.0848013787726,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.150175
56,For the English are not known for this brand of cricket.,783,5,7,49.8385941523,0.0841691795982,0.011736303352,0.0505306082485,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385
57,How often do we see Joe Root reverse sweeping pacers for sixes?,782,9,4,66.5715828229,0.0505306082485,0.0848013787726,0.0,0.102278056645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.083335
58,What an innings he played!,781,3,3,23.7872349278,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062495
59,One of the best you will ever see in T20Is.,780,6,5,43.6640938449,0.0,0.102278056645,0.0284734054659,0.169753884039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206955
60,"The run chase at the Wankhede had something for everyone, except for the South African fans.",779,11,7,72.0159275115,0.0284734054659,0.0,0.126099473548,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16352
61,Unfortunately for the Proteas they now have the dubious distinction of being at the receiving end of the two biggest successful chases in T20Is.,778,12,13,111.571249302,0.126099473548,0.169753884039,0.0,0.126588236723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26057
62,It is tough to be a bowler nowadays.,777,4,5,30.1191894556,0.0,0.0,0.0,0.120063680112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172415
63,For they are the ones who receive the maximum blows in a slugfest.,776,6,8,56.7587242099,0.0,0.126588236723,0.0594312534882,0.046532864534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
64,Tonight at the Wankhede was no different as it turned out to be a graveyard for the bowlers.,775,7,12,69.7267945851,0.0594312534882,0.120063680112,0.181214197566,0.0786241577593,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18087
65,First the England bowlers bore the brunt and then du Plessis's bowlers were under the pump as the England batters decided to bring their game face on.,774,17,12,120.407219489,0.181214197566,0.046532864534,0.110579311313,0.00557917897107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164135
66,"Once England had hit the rock bottom, the only way was up.",773,7,7,53.5721995049,0.110579311313,0.0786241577593,0.0398406910264,0.0527476897281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16352
67,"Jason Roy started like a raucous high tide, threatening to gobble up everything.",772,12,3,65.773600509,0.0398406910264,0.00557917897107,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
68,"Before he could be calmed, England were in ascendancy.",771,6,5,44.7633909823,0.0,0.0527476897281,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15111
69,.,770,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,"Kyle Abbott to Moeen Ali, 1 run, no they can't.",769,11,3,28.1959509979,0.0,0.0,0.100091463007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
71,Ali chips a full ball over mid-off and jogs away to victory.,768,9,4,43.4329876866,0.100091463007,0.0,0.0,0.091458572523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
72,Relief in the England camp as the players jump in joy.,767,7,5,50.0677719196,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20945
73,Ali and Rashid hug each other.,766,4,3,29.847159035,0.0,0.091458572523,0.0,0.0168303017491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
74,What a performance from an under fire team!,765,4,5,37.3358259066,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
75,It's the highest run-chase in WT20s and second highest in T20Is.,764,8,5,42.5611376108,0.0,0.0168303017491,0.0,0.0257143406861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189585
76,Spectacular game .,763,3,0,11.7803038658,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04348
77,"Kyle Abbott to Moeen Ali, no run, oooh, what's going on?",762,12,4,43.4987189258,0.0,0.0257143406861,0.0175995862706,0.0114310977172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
78,"Almost a yorker outside off, squeezed to short cover.",761,8,3,32.8569277774,0.0175995862706,0.0,0.0128781637191,0.0210517749156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10714
79,"Can South Africa pull the heist of the century?Adil Rashid, right handed bat, comes to the crease .",760,16,6,73.1295159052,0.0128781637191,0.0114310977172,0.0136733268885,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163705
80,"Kyle Abbott to Moeen Ali, out Willey Run Out!!",759,9,3,30.9300289615,0.0136733268885,0.0210517749156,0.410910935311,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071425
81,Now Willey has been run-out.,758,3,3,17.400350228,0.410910935311,0.0,0.0,0.261316342639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
82,8 down England.,757,3,1,7.36568904156,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16409
83,Third umpire has been called for to check.,756,5,4,35.9252366571,0.0,0.261316342639,0.0831995963448,0.0125113287585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385
84,But AB has done a brilliant job at the stumps.,755,6,5,40.1124737562,0.0831995963448,0.0,0.106041731453,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12348
85,"Half-volley punched wide of mid-off, lots of hesitation between the batsmen who nearly meet mid-pitch, Ali decides to send Willey back by which time Miller returns the throw to AB who swoops in from mid-on, collects and knocks the stumps.",754,29,15,170.713730053,0.106041731453,0.0125113287585,0.102756318682,0.0605076665765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154825
86,Willey run out (D Miller/de Villiers)  .,753,7,2,15.0241767783,0.102756318682,0.0,0.12910297771,0.448615320273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04348
87,")Kyle Abbott to Moeen Ali, THAT'S OUT!!",752,9,3,24.5420037703,0.12910297771,0.0605076665765,0.287781027255,0.0245115954084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
88,Run Out!,751,2,1,6.04115424734,0.287781027255,0.448615320273,0.0,0.248361564651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
89,"!David Willey, left handed bat, comes to the crease .",750,11,2,36.7556731326,0.0,0.0245115954084,0.0211540637192,0.0182233951093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
90,"Kyle Abbott to Jordan, out Caught by Duminy!!",749,8,3,30.257189379,0.0211540637192,0.248361564651,0.0214795203338,0.0716937869538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882
91,"Eish, we'll have to wait.",748,5,3,23.4779831507,0.0214795203338,0.0182233951093,0.0,0.0109292843116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
92,"Short ball outside off, Jordan's bottom hand comes off the handle as he pulls ferociously, slices it off a top edge towards deep backward square.",747,21,8,104.437191496,0.0,0.0716937869538,0.0110656989797,0.0993870442201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112145
93,"Duminy has to pedal back slightly, catches it with a reverse cup, before falling heavily on his back.",746,13,8,80.7746235374,0.0110656989797,0.0109292843116,0.0703744479961,0.013381507505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.066665
94,Jordan c Duminy b Kyle Abbott  . ),745,8,0,15.8080330182,0.0703744479961,0.0993870442201,0.614972329151,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
95,"[4s-1]Kyle Abbott to Jordan, THAT'S OUT!!",744,10,3,21.1764515495,0.614972329151,0.013381507505,0.0,0.545528799021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
96,Caught!,743,2,0,4.84421990208,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
97,!Kyle Abbott [ .,742,5,0,8.03551677978,0.0,0.545528799021,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,- .,741,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
99,. ],740,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
100,is back into the attackOne run needed.,739,5,3,27.8498665391,0.0,0.0,0.0271028479108,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11538
101,All the talk at the halfway mark about how England were blown away.,738,7,7,61.6443613218,0.0271028479108,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16351
102,They are doing it in a stroll.,737,2,6,27.2759597626,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
103,.,736,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
104,"Rabada to Jordan, 1 run, he's absolutely swattered a short ball from head height to deep mid-wicket.",735,16,5,58.344244257,0.0,0.0,0.0,0.161384857965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.114285
105,A couple of house-flies lie beheaded on the pitch .,734,6,4,32.5068930692,0.0,0.0,0.0190591990949,0.0417855336657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
106,"Rabada to Jordan, FOUR, Morgan is up on his feet applauding as Jordan smacks a full toss through extra-cover.",733,14,8,71.5056404348,0.0190591990949,0.161384857965,0.0,0.0531012987114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.09756
107,It's been a match of errors .,732,4,4,21.9981333085,0.0,0.0417855336657,0.0535200860213,0.272444225546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153845
108,"Rabada to Moeen Ali, 1 run, short of length and hurries Ali on the pull and he flaps it in the air towards deep mid-wicket, lands just short7 from 9.",731,22,12,102.212720589,0.0535200860213,0.0531012987114,0.0286856191552,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.140835
109,What a game it's been.,730,3,4,16.4674107686,0.0286856191552,0.272444225546,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153845
110,.,729,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
111,"Rabada to Moeen Ali, FOUR, swats a length ball through mid-wicket and there's no one in the deep.",728,14,8,57.8970506777,0.0,0.0,0.0,0.0237933869111,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.155235
112,Runs away.,727,3,0,7.99611423191,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
113,"England move closerChris Jordan, right handed bat, comes to the crease .",726,12,2,47.6267433041,0.0,0.0237933869111,0.0193725585586,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133335
114,"Rabada to Root, out Caught by D Miller!!",725,7,4,26.1131886924,0.0193725585586,0.0,0.154355902787,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882
115,Root is GONE.,724,3,1,12.2058170379,0.154355902787,0.0,0.0917180199364,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
116,Just checking if the ball is over waist height.,723,5,5,41.7266534125,0.0917180199364,0.0,0.0,0.0213383458636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155555
117,Didn't seem like it.,722,4,2,20.2740732583,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
118,Got slightly suprised by the full toss and mistimed the slog to deep mid-wicket.,721,10,5,55.1820860944,0.0,0.0213383458636,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.14634
119,Itchety fidgety?,720,3,0,14.0828889588,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
120,Surely not.,719,2,1,11.4087403094,0.0,0.0,0.299753316674,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
121,Not from here.,718,1,3,13.0230345504,0.299753316674,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
122,Root c D Miller b Rabada  .,717,6,1,11.6640323316,0.0,0.0,0.0,0.53273197455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
123,4) [4s- .,716,5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050005
124,"s-3]Rabada to Root, THAT'S OUT!!",715,8,3,16.1370668158,0.0,0.53273197455,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
125,Caught!!,714,3,0,4.84421990208,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
126,.,713,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
127,"Rabada to Root, no run, near yorker tailing in on middle, softly flicked to square legKagiso Rabada [ .",712,17,5,72.1528956145,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333
128,- .,711,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
129,. ],710,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
130,is back into the attackIt's 11 off 12 now.,709,6,5,40.485836515,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
131,Too easy.,708,2,1,10.6816915772,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754
132,.,707,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
133,"C Morris to Moeen Ali, leg byes, FOUR, the errors keep piling up.",706,14,3,52.2540652656,0.0,0.0,0.0272339214762,0.0334327787069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07143
134,In the field.,705,2,2,10.0368360215,0.0272339214762,0.0,0.0841288988416,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147865
135,With the ball.,704,2,2,8.70469900018,0.0841288988416,0.0334327787069,0.0,0.0622290890874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38095
136,Everywhere.,703,2,0,7.04144447941,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
137,"Angled in sharply from round the wicket, cramps Ali up and hits the pad.",702,10,6,59.512090785,0.0,0.0622290890874,0.110961469378,0.0777029123951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.121955
