,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
17,But the wicket is good for batting.,848,4,4,25.8943593252,0.0400604241183,0.0340635951608,0.0169475417708,0.229366127343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.135705
18,"Unfortunately, when the game tilted towards us, we lost wickets.",847,10,3,55.342344942,0.0169475417708,0.0225876233966,0.159293391643,0.241942640311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.070905
19,Shahzad started very well and it was good for us.,846,6,5,42.2788604459,0.159293391643,0.229366127343,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114075
20,But we gave the wickets too early.,845,4,4,33.394520215,0.0,0.241942640311,0.150296974144,0.166546569807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11538
21,That's why we lost the match.,844,4,4,29.7403551024,0.150296974144,0.0,0.170535022408,0.0125664139777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07692
22,We'll try our best to play good cricket as we go along.,843,9,5,62.0207218191,0.170535022408,0.166546569807,0.00751389935909,0.0592956538433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084965
23,"""Faf du Plessis: ""To be completely honest, yes it was deja vu at the start.",842,14,6,70.0575879696,0.00751389935909,0.0125664139777,0.0,0.168393823106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188315
24,Shahzad put a lot of pressure with some really good shots.,841,8,4,52.0111193674,0.0,0.0592956538433,0.25333607145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
25,Tough to start like that to be put under pressure straightaway.,840,7,5,52.5896133628,0.25333607145,0.168393823106,0.0197024205006,0.0195781377821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060605
26,And then you need someone to step up and luckily Morris did.,839,6,7,56.2271446092,0.0197024205006,0.0,0.14850385919,0.0300347520695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
27,"Just a bit of aggression at the top, need the quick bowlers to stand up.",838,9,8,61.5807755588,0.14850385919,0.0195781377821,0.155079321992,0.154827313764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180875
28,"That's what SA pride themselves on, pace and aggression.",837,7,5,45.4652344732,0.155079321992,0.0300347520695,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06977
29,Need to do better in the first 3 overs.,836,6,4,35.9204466903,0.0,0.154827313764,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188145
30,Our batting was solid again.,835,3,3,27.3451232438,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545
31,They bowled well on a good wicket.,834,5,3,25.0230286539,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.090905
32,But we still ended up giving extras.,833,5,3,38.0232406903,0.0,0.0,0.0,0.157237227344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692
33,Little bit of improvement.,832,4,1,21.8276627305,0.0,0.0,0.0518635540617,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882
34,Still a lot of work to be done.,831,5,4,33.2303224698,0.0518635540617,0.157237227344,0.0125579596384,0.0984708616127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
35,Obviously we move to a different continent now for the next game.,830,7,6,55.2727689566,0.0125579596384,0.0,0.0960414515341,0.0151377971981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
36,We pride ourselves to be smart and make the right decisions.,829,6,6,51.7869295249,0.0960414515341,0.0984708616127,0.0158242637411,0.00909979143668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
37,"""Morris: ""Very happy with the performance.",828,7,3,26.9577090998,0.0158242637411,0.0151377971981,0.0,0.191363658626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
38,Always nice as a bowler to not go for too many especially on a wicket like this.,827,9,9,71.4866563189,0.0,0.00909979143668,0.0797892053248,0.00718748395935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1232
39,Very similar wicket to the Wanderers.,826,4,3,25.9486182628,0.0797892053248,0.191363658626,0.0117568337888,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.105265
40,"I just focussed to run in, bowl quick and hit my natural lengths and fortunately it came off.",825,11,9,79.9652098455,0.0117568337888,0.00718748395935,0.0,0.0138064018961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
41,I thought all our bowlers bowled well today.,824,6,3,38.1904691885,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086955
42,"On these pitches, it happens that you can disappear on some days.",823,6,8,60.4818637097,0.0,0.0138064018961,0.0285989837316,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064515
43,Happy with the performance but more happy that we got the first win of the World Cup.,822,9,9,78.1432707311,0.0285989837316,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129575
44,As a bowler your job is to restrict runs and take wickets.,821,7,6,52.1021669617,0.0,0.0,0.116793097859,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15
45,"People come to watch sixes, no one comes to see wickets being taken.",820,11,4,66.0597970068,0.116793097859,0.0,0.0,0.0143212434005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.08108
46,So it's a batsman's game for sure.,819,6,4,28.3126549604,0.0,0.0,0.0,0.125410534662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076925
47,Obviously we have to work on different skills when we move around in the country.,818,8,8,73.2856156656,0.0,0.0143212434005,0.119939432477,0.0140647327411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103955
48,First we'll recuperate and then be ready to go come next game.,817,9,5,59.3743163222,0.119939432477,0.125410534662,0.0,0.109519480365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385
49,"""Chris Morris is Man of the MatchSouth Africa could not acquire the services of Duminy, who hurt his hamstring while fielding, but Tahir was too good, plugging away by keeping it well below the required run-rate.",816,25,16,168.417527786,0.0,0.0140647327411,0.1137514312,0.0548706703874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11531
50,"Morris, on the other hand, too was impressive as he made the first incision and then wiped the tail off as the Afghans tried to force the issue.",815,15,16,125.90530827,0.1137514312,0.109519480365,0.00773761159974,0.0462617167504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131705
51,Afghanistan did really well to take it close.,814,6,3,36.650377229,0.00773761159974,0.0548706703874,0.0,0.0149745747451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13125
52,They might have run out of steam in the end but not before they had given South Africa the scare of their life.,813,10,14,103.923411807,0.0,0.0462617167504,0.0450498305677,0.174912672218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153575
53,Failing to defend a total of more than  .,812,4,5,35.7991106036,0.0450498305677,0.0149745747451,0.0211085101036,0.00833243000979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
54,for the 2nd time in the tournament won't only have almost chucked them out of the tournament but also dented their morale.,811,12,12,99.7931547535,0.0211085101036,0.174912672218,0.173380408105,0.0925038747734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.152175
55,First England and now Afghanistan have showed that chasing against the Proteas is not going to be a bad idea as the tournament progresses.,810,12,13,110.700941974,0.173380408105,0.00833243000979,0.17937954102,0.0156443278845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
56,Presentation follows...?It always hurts more to have and lose than to not have in the first place.?,809,11,11,81.4419111925,0.17937954102,0.0925038747734,0.037874462541,0.00651703099799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13437
57,wrote Khaled Hosseini in 'The Kite Runner'.,808,8,1,38.5601497664,0.037874462541,0.0156443278845,0.008740083754,0.0560095776757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106005
58,The Afghan-born novelist's words echo what his brethren must be feeling today.,807,10,4,63.4139296655,0.008740083754,0.00651703099799,0.0156147498602,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07895
59,Asghar Stanikzai's men were in the chase halfway through the mark -  .,806,9,5,55.6432466464,0.0156147498602,0.0560095776757,0.0,0.020412994377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119485
60,.,805,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,"From there, it was more about handling the pressure than skills.",804,5,8,52.9805419281,0.0,0.020412994377,0.0184860810216,0.0499353605648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145605
62,"And the Afghans failed the final test, until then they had done everything right.",803,9,7,69.8603094034,0.0184860810216,0.0,0.0199016386618,0.00742375733897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10345
63,It started with Shahzad showing scant respect to Rabada and Co. 19-ball 44 is exactly what the Associates needed to derive inspiration from.,802,15,9,102.153911859,0.0199016386618,0.0499353605648,0.0548589594478,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174775
64,Usually any middle order would thrive on such a blistering start but South Africa pulled things back with regular wickets.Shahzad walks out and is cheerfully shaking hands.,801,19,9,133.865188864,0.0548589594478,0.00742375733897,0.0,0.0272413613066,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15762
65,"He's box-office, this lad.",800,5,2,14.4667693103,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074075
66,The attitude on-field.,799,3,1,8.84296934569,0.0,0.0272413613066,0.0,0.0258522330152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526
67,And off it.,798,1,3,7.05954762491,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
68,The way he just enjoys his game.,797,4,4,30.4502425269,0.0,0.0258522330152,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
69,Has a blast (literally).,796,5,2,18.3824620446,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047615
70,.,795,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,"Rabada to Shapoor, out Bowled!!",794,6,2,18.625733533,0.0,0.0,0.0,0.132683098332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111115
72,Finishes it with a beaut.,793,3,3,19.9144753374,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
73,Bang into the blockhole and Shapoor ... well ... he isn't playing that.,792,9,6,45.2702241346,0.0,0.132683098332,0.019962050035,0.0173574627144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09677
74,Grazes leg-stump and Afghanistan are done for.,791,5,3,27.4784656559,0.019962050035,0.0,0.117879488372,0.102811163494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333
75,South Africa win by 37 runs and are alive.,790,7,3,45.6606684431,0.117879488372,0.0173574627144,0.0155474776551,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15702
76,And Afghanistan will need to depend on other results to go their way.,789,7,7,57.5998419928,0.0155474776551,0.102811163494,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
77,But they have given a good account of themselves.,788,4,6,39.3354926805,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385
78,Shapoor b Rabada  .,787,4,0,8.44836936746,0.0,0.0,0.756487880252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79,")Rabada to Shapoor, THAT'S OUT!!",786,7,3,17.057117615,0.756487880252,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105265
80,Bowled!!,785,3,0,5.05698877568,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062505
81,.,784,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
82,"Rabada to Amir Hamza, 1 run, length ball outside off, slapped to sweeper cover .",783,15,3,49.1434266035,0.0,0.0,0.346293416035,0.120896748585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15833
83,"Rabada to Amir Hamza, no run, short of length delivery, looping off the pitch with Rabada rolling his fingers across, sails over Hamza's slash .",782,22,8,101.259725275,0.346293416035,0.0,0.182623089835,0.281039993425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21157
84,"Rabada to Shapoor, 1 run, short of the yorker by 6 inches, squeezes the flick through square leg .",781,16,6,63.5481560336,0.182623089835,0.120896748585,0.156258945926,0.158843082959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205
85,"Rabada to Amir Hamza, 1 run, near yorker just outside off, Hamza is late to get his bat down, just about does so and runs it off the toe-end to third man .",780,21,16,114.244580936,0.156258945926,0.281039993425,0.308005998253,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138855
86,"Rabada to Amir Hamza, no run, cuts back in from a length outside off and sneaks past the inside edge of Hamza's cover driveKagiso Rabada [ .",779,21,9,93.6988398895,0.308005998253,0.158843082959,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160175
87,- .,778,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
88,. ],777,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,"is back into the attackShapoor Zadran, left handed bat, comes to the crease .",776,11,5,48.6612754897,0.0,0.0,0.115154649681,0.127750243935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153845
90,"C Morris to Dawlat Zadran, out Bowled!!",775,8,2,21.8317606601,0.115154649681,0.0,0.0,0.105623295947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
91,"The middle stump lies flat on the ground, it's wearing the face of a boxer who's been handed a knockout punch.",774,15,10,92.7299269843,0.0,0.127750243935,0.0553787009742,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17116
92,"Dawlat walks well across with his back foot stomped on the return crease to lap it away, it's too quick and through him.",773,15,11,97.3847003224,0.0553787009742,0.105623295947,0.0,0.124735414338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137255
93,KO!,772,2,0,7.07189179622,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
94,Dawlat Zadran b C Morris  .,771,6,0,11.6543964946,0.0,0.124735414338,0.794186217933,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037035
95,")C Morris to Dawlat Zadran, THAT'S OUT!!",770,9,3,20.2631447422,0.794186217933,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
96,Bowled!!,769,3,0,5.05698877568,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062505
97,.,768,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,"C Morris to Amir Hamza, 1 run, moves across to off, gets inside the line of a short of length slower delivery, and short-arm pulls to fine leg .",767,24,9,86.7717892949,0.0,0.0,0.22077683333,0.25403676929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1286
99,"C Morris to Amir Hamza, no run, slower ball which shapes to be a full toss and then dips at the last minute into the blockhole, dug out .",766,19,13,108.663742577,0.22077683333,0.0,0.19879794504,0.147588343729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12195
100,"C Morris to Amir Hamza, wide, slips one down leg and is widedAmir Hamza, right handed bat, comes to the crease .",765,20,6,78.5554641297,0.19879794504,0.25403676929,0.110582672926,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14706
101,"C Morris to Rashid Khan, out Bowled!!",764,8,2,22.0997376615,0.110582672926,0.147588343729,0.0,0.0922068911036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18132
102,"gone, timbah!",763,4,0,12.6397061957,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01961
103,"The length is brilliant, the pace is spectacular, and Morris has been stunning.",762,9,7,52.8359394918,0.0,0.0922068911036,0.100007687813,0.125245388353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107145
104,"Rashid is down on his back knee after moving to leg to try and crunch it through the off-side, the ball tails back in and he chops it onto timber off the inside edge.",761,18,18,129.18028859,0.100007687813,0.0,0.0900792584313,0.0837739204705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13619
105,Rashid Khan b C Morris  . ),760,7,0,11.922373496,0.0900792584313,0.125245388353,0.684784879683,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11859
106,"[4s-2]C Morris to Rashid Khan, THAT'S OUT!!",759,11,3,20.5311217436,0.684784879683,0.0837739204705,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16352
107,Bowled!!,758,3,0,5.05698877568,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062505
108,.,757,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
109,"C Morris to Rashid Khan, FOUR, now off the outside edge.",756,10,4,35.5414444689,0.0,0.0,0.131717908338,0.0151154725109,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.158335
110,The match is done and Rashid wants to have fun.,755,6,5,42.0092890246,0.131717908338,0.0,0.0121669710783,0.0864147463358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435
111,"Backs away to a length ball, swings, it soars away fine of third man .",754,13,4,53.5872237166,0.0121669710783,0.0151154725109,0.0330864157499,0.171924497445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903
112,"C Morris to Rashid Khan, FOUR, he's absolutely killed it over backward point.",753,13,4,50.5119659058,0.0330864157499,0.0864147463358,0.0682518632237,0.0758492490848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20173
113,"Short and wide, Rashid swings hard and skins the ball with a slash.",752,10,5,49.7501479165,0.0682518632237,0.171924497445,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15705
114,Then admires his killChris Morris [ .,751,5,2,26.3194770107,0.0,0.0758492490848,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
115,- .,750,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
116,. ],749,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
117,is back into the attack .,748,3,3,16.6754798514,0.0,0.0,0.0323549082965,0.0305449761031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
118,"Kyle Abbott to Dawlat Zadran, no run, it's beyond the tramline outside off but Dawlat has walked across a long way so the umpire rules it as a legal ball.",747,21,13,117.58395779,0.0323549082965,0.0,0.0190568293319,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385
119,"Tries a scoop, then the reverse version.",746,6,3,30.7361100056,0.0190568293319,0.0305449761031,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
120,Connects neither .,745,3,0,13.7383184843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
121,"Kyle Abbott to Rashid Khan, 1 run, waits on a back of a length delivery outside off, and late-cuts it to third man .",744,18,9,64.7795703275,0.0,0.0,0.409562052411,0.029488688999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112145
122,"Kyle Abbott to Rashid Khan, no run, big swing and a miss outside off.",743,12,5,50.3207182209,0.409562052411,0.0,0.0,0.35314652509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14459
123,All the enthusiasm has been sucked out of the match .,742,4,7,43.8520341324,0.0,0.029488688999,0.0295467372756,0.0945964053794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178055
124,"Kyle Abbott to Rashid Khan, no run, very full, near yorker at a good clip outside off, Rashid is making room and then can't reach out as he tries to flay it away .",741,25,14,129.010207698,0.0295467372756,0.35314652509,0.203393123933,0.188507141262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127955
125,"Kyle Abbott to Rashid Khan, 2 runs, smacks a full ball wide of long-off after getting his front leg out of the frame, Miller runs round and cuts it offDawlat Zadran, right handed bat, comes to the crease .",740,32,12,144.447145965,0.203393123933,0.0945964053794,0.174575673326,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193075
126,"Kyle Abbott to Shenwari, out Caught by Wiese!!",739,8,3,31.1453778815,0.174575673326,0.188507141262,0.0,0.0216490777094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
127,Cheeky...too cheeky.,738,4,1,19.0184508113,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
128,"Moves across in a position to scoop, sees the line is well outside off, then tries a reverse-scoop and chips it straight to backward point.",737,17,11,90.8948780775,0.0,0.0216490777094,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113205
129,Afghanistan's rattling car has overheated.,736,6,1,29.9612962796,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114075
130,Shenwari c Wiese b Kyle Abbott  .,735,7,0,16.7175008062,0.0,0.0,0.608810070816,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571
131,"4) [4s-3]Kyle Abbott to Shenwari, THAT'S OUT!!",734,12,3,21.1447290155,0.608810070816,0.0,0.0,0.590113793614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08696
132,Caught!,733,2,0,4.72051653906,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
133,!Kyle Abbott [ .,732,5,0,8.59958318761,0.0,0.590113793614,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
134,- .,731,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
