,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
12,I was in good rhythm and thought that I'll keep going (referring to his bowling).,795,11,8,58.6292739986,0.0335802938724,0.134972266901,0.155735971332,0.223518506603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125905
13,"""Hamilton: ""I thought that after the wobble we had, to get over  .",794,9,8,49.071946791,0.155735971332,0.0822406388336,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13333
14,was pretty good.,793,3,1,13.7453266085,0.0,0.223518506603,0.156653522329,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05556
15,It was above par on this pitch.,792,3,5,29.6544362491,0.156653522329,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064515
16,Though Elton played very well to get us there.,791,7,3,43.6922962176,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12317
17,"Where we started and where we were, we would have taken  .",790,5,8,57.046120598,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965
18,.,789,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,"But at one stage,  .",788,4,2,17.8344240633,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
20,looked possible.,787,3,0,12.683547633,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035715
21,Sibanda played very well today.,786,5,1,24.6273449807,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965
22,Stayed there for a while longer.,785,3,4,27.7157866524,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128785
23,He's normally more aggressive than that but pretty laudable how he held himself back.,784,8,8,74.4516764861,0.0,0.0,0.0,0.0246571229656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375
24,I've done two silly things in the last five games now.,783,9,4,53.5885144943,0.0,0.0,0.0433041848575,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15415
25,"I thought I was in easily, but then there was a direct-hit and just one guy appealed in the whole team.",782,10,13,77.0155982946,0.0433041848575,0.0246571229656,0.103915598992,0.0688474956325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206555
26,"I thought ""oh no"" (speaking about his run-out).",781,9,4,30.4314134102,0.103915598992,0.0,0.0701459450893,0.231398232424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128785
27,"""""Wasn't so easy out there.",780,5,4,21.7731233806,0.0701459450893,0.0688474956325,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
28,"Thought it was a decent score, the wicket was a touch slower than we thought.",779,9,8,61.0881006725,0.0,0.231398232424,0.100257356431,0.0203599615466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
29,We just had to drag the game to the end.,778,4,7,37.538521758,0.100257356431,0.0,0.0890393922932,0.0696768247857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181315
30,Credit to the guys who stuck in with the bat.,777,5,6,39.5619869488,0.0890393922932,0.0203599615466,0.175092913062,0.0126012379406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195515
31,"Without putting pressure on ourselves - myself, Hami (Masakadza) and the rest of the senior guys have to carry the team through.",776,15,11,99.4958090761,0.175092913062,0.0696768247857,0.00735872523266,0.0423190511963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18087
32,Wickets here are a lot different to back home.,775,6,4,41.0569232591,0.00735872523266,0.0126012379406,0.0118384783286,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.076925
33,Need to try and spend more time at the crease.,774,6,5,43.3984894886,0.0118384783286,0.0423190511963,0.020808302354,0.0920473382898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111115
34,"Came off today and quite chuffed with that,"" says a delighted Sibanda who is Man of the MatchA target of  .",773,13,10,87.8218065477,0.020808302354,0.0,0.00869612087251,0.0306866634416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13158
35,"isn't so-so and more so on a slow, low Nagpur pitch.",772,8,6,39.7362005713,0.00869612087251,0.0920473382898,0.0172532804362,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13668
36,"Zimbabwe were frugal with runs early on, bowling tight lines until Campbell yielded.",771,11,4,70.8656016565,0.0172532804362,0.0306866634416,0.0403146578552,0.0150249186659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08696
37,His debut at 44 years of age lasted 19 balls for a meager 9 runs.,770,11,5,69.6802765562,0.0403146578552,0.0,0.0585821787545,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297685
38,"Atkinson went on to score a fifty, the first ever for Hong Kong in a WT20, but Hayat and Chapman failed to hold fort at the other end.",769,18,13,112.157561482,0.0585821787545,0.0150249186659,0.0603773739922,0.0521669381126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20137
39,The opener couldn't carry on and perished trying to up the ante when the run rate spilled into danger zones.,768,13,9,94.1710052031,0.0603773739922,0.0,0.0215523534816,0.0762223398202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132815
40,Captain Afzal was dropped on 17 but there was too much left to be done.,767,8,8,69.5869877486,0.0215523534816,0.0521669381126,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.201735
41,"Flurry of late wickets denied him the strike and both Tiripano and Chatara ended up with two wickets apiece in the win.Jeez, that got close in the end.",766,17,13,118.194669096,0.0,0.0762223398202,0.0848703699066,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12245
42,And the reactions from the Zimbabwe players suggests exactly that.,765,6,5,43.3280211702,0.0848703699066,0.0,0.0,0.0172425845878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209555
43,More relief than anything else.,764,4,2,31.8997433733,0.0,0.0,0.0,0.0727327447052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545
44,"But truth be told, the Hong Kong top order left too much to do for those below.",763,10,9,85.505292012,0.0,0.0172425845878,0.0055779367021,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158465
45,"Had there been more enterprise shown earlier on, the required rate wouldn't have gone out of bounds like it did.",762,12,11,100.466964423,0.0055779367021,0.0727327447052,0.0,0.0624993429677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13158
46,.,761,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,"Donald Tiripano to T Afzal, FOUR, Zimbabwe have done the job.",760,10,4,40.1009045385,0.0,0.0624993429677,0.0713259553824,0.132935251889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11111
48,"Full ball on leg, Afzal sneaks out an inside edge which runs away to the fine leg fence.",759,14,6,71.8204369089,0.0713259553824,0.0,0.0123204084577,0.106082015153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19243
49,"But it's Zimbabwe, who notch up the win .",758,6,5,33.7075591789,0.0123204084577,0.132935251889,0.106293092343,0.201862523628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12
50,"Donald Tiripano to T Afzal, 2 runs, someone catch that, it's up there for ages.",757,13,7,54.2419081447,0.106293092343,0.106082015153,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.114285
51,But no.,756,1,2,6.43757007485,0.0,0.201862523628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
52,Falls between two fielders.,755,4,1,24.0985839406,0.0,0.0,0.173333626774,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041665
53,"Lobbed off the toe-end, hangs there for eternity and falls in front of long-on .",754,9,7,52.2180342104,0.173333626774,0.0,0.0,0.110881537735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1683
54,"Donald Tiripano to T Afzal, no run, it's beyond Hong Kong already.",753,12,4,42.9310568525,0.0,0.0,0.0468790101148,0.242196238391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145605
55,"Full, fast and speared in towards the pads, Afzal is late on the slog and rapped on the leg .",752,13,9,70.2093169621,0.0468790101148,0.110881537735,0.0792901533119,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102565
56,"Donald Tiripano to T Afzal, no run, slower short of length delivery wide of off, Afzal expects more pace and bounce as he slashes hard.",751,19,10,96.6590580977,0.0792901533119,0.242196238391,0.015571152021,0.200766078899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117415
57,Fails to connect .,750,3,1,12.7962686754,0.015571152021,0.0,0.0223946313284,0.0296906580859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147865
58,"Donald Tiripano to Aizaz Khan, leg byes, 1 run, deceives him in pace.",749,14,3,49.6354417011,0.0223946313284,0.200766078899,0.0633465067837,0.0140313377131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096775
59,"Slower back of a length delivery which takes an age to reach Aizaz, he tries to hold his whip but is still through with the stroke.",748,15,13,107.350177231,0.0633465067837,0.0296906580859,0.0482607264315,0.0468091796677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145455
60,Brushes the pad on the way to the keeper .,747,5,5,31.952713382,0.0482607264315,0.0140313377131,0.0898686773904,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153845
61,"Donald Tiripano to T Afzal, 1 run, knee-height full toss slanted in towards the pads, Afzal is late on the swipe, fails to connect and collects a leg-bye towards square leg.",746,26,10,101.314467646,0.0898686773904,0.0468091796677,0.0342039994842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117645
62,Or maybe he got an inside edge onto padDonald Tiripano [ .,745,9,3,51.6566162474,0.0342039994842,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12959
63,- .,744,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,. ],743,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,is back into the attackTiripano handed the responsibility of the final over.,742,6,7,48.2167519772,0.0,0.0,0.0326462273945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135715
66,He has plenty of cushion with 23 to defend.,741,5,5,44.0031007074,0.0326462273945,0.0,0.0,0.0148738393721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12
67,.,740,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68,"Chatara to Aizaz Khan, no run, surely a wide.",739,9,3,30.6659657607,0.0,0.0148738393721,0.258063793238,0.133012933993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
69,No?,738,1,1,3.00445103483,0.258063793238,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,"Oh, Chatara is a lucky man.",737,6,2,24.4797784288,0.0,0.133012933993,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455
71,Aizaz cuts a bemused figure and I don't blame him.,736,7,5,43.2695642572,0.0,0.0,0.0154757132793,0.098884465514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965
72,Looked wide of the tramline to me and he failed to connect .,735,6,7,48.9422946291,0.0154757132793,0.0,0.0334211973246,0.0916654451762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20476
73,"Chatara to Aizaz Khan, no run, what a ball!",734,8,4,27.9068603888,0.0334211973246,0.098884465514,0.0257266135203,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
74,"Despite the batsman moving across trying to cover for the widish line, he is able to do nothing.",733,12,8,79.9503941215,0.0257266135203,0.0916654451762,0.0356549492646,0.0221551453723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17316
75,Cannoned into the blockhole and sneaks under the willow .,732,5,5,42.2804663366,0.0356549492646,0.0,0.0,0.053946171176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10345
76,"Chatara to T Afzal, 1 run, gets it spot on this time.",731,10,5,35.5788867406,0.0,0.0221551453723,0.0766635897624,0.193077932176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107145
77,"Very full and wide of off, Afzal reaches out and drills the drive to sweeper cover .",730,10,8,59.3739293128,0.0766635897624,0.053946171176,0.0656221882678,0.0536117079843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20772
78,"Chatara to T Afzal, no ball, FOUR, oh my goodness!",729,10,4,39.2065537261,0.0656221882678,0.193077932176,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11111
79,This is the pressure of a mega tournament.,728,4,5,31.1345057281,0.0,0.0536117079843,0.0252438335806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385
80,"Tries a wide yorker from round the wicket, dishes up a high full toss on the stumps.",727,12,7,65.2244843216,0.0252438335806,0.0,0.167144668839,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1749
81,Too high and a no-ball has been signalled.,726,4,5,29.2507078178,0.167144668839,0.0,0.0,0.0758519917597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
82,Free-hit to follow.,725,3,1,8.25035271177,0.0,0.0,0.0109262218685,0.0208875737689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
83,"What's worse is that Afzal has heaved it over mid-wicket and all the protection in the deep is on the off-sideAizaz Khan, right handed bat, comes to the crease .",724,17,16,100.859468855,0.0109262218685,0.0758519917597,0.061246442164,0.114808037237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15199
84,"Chatara to Nizakat Khan, out Caught by Sean Williams!!",723,9,3,36.7571603069,0.061246442164,0.0208875737689,0.113901163636,0.157178859592,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106725
85,Consecutive wickets for Chatara and what a time to do it.,722,5,7,40.9494776218,0.113901163636,0.114808037237,0.0891211425535,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10811
86,"Sticks to his plan of bowling it full and wide from round the wicket, gets it out of Nizakat's swinging arc and he slices it to deep backward point.",721,18,14,115.921827397,0.0891211425535,0.157178859592,0.0,0.132678831192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13142
87,Afzal crosses over though.,720,4,1,19.4012904657,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04546
88,Nizakat Khan c Sean Williams b Chatara  .,719,8,0,22.395200566,0.0,0.132678831192,0.690335268993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08497
89,")Chatara to Nizakat Khan, THAT'S OUT!!",718,8,3,22.12221409,0.690335268993,0.0,0.0,0.447607680709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
90,Caught!,717,2,0,4.862585573,0.0,0.0,0.0,0.397671921448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
91,"!Nizakat Khan, right handed bat, comes to the crease .",716,11,2,34.6295110396,0.0,0.447607680709,0.0183697050242,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16348
92,"Chatara to Anshuman Rath, out Caught by Donald Tiripano!!",715,9,3,35.6850514413,0.0183697050242,0.397671921448,0.0,0.0107494511922,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09881
93,"Oh, this will stunt their progress.",714,5,3,32.4160818934,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04762
94,"What's more, the batsmen didn't have time to cross over which leaves Afzal at the non-striker's end.",713,12,10,71.7110665242,0.0,0.0107494511922,0.0292981445131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274905
95,"Slower back of a length delivery following Rath from round the wicket as he backs away, cramps him for room on the cut and he lobs it to cover.",712,17,14,113.569088044,0.0292981445131,0.0,0.0889725226629,0.0908508738428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.130435
96,Anshuman Rath c Donald Tiripano b Chatara  . ),711,9,0,21.3230917004,0.0889725226629,0.0,0.589733863977,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439
97,"[4s-2]Chatara to Anshuman Rath, THAT'S OUT!!",710,10,3,21.5936888891,0.589733863977,0.0908508738428,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076925
98,Caught!!,709,3,0,4.862585573,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
99,.,708,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
100,"Chatara to T Afzal, 1 run, spears it full and slants it away from off, Afzal is unable to get under the ball and drills it along the carpet to deep pointTendai Chatara [ .",707,23,15,120.943081034,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104475
101,- .,706,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
102,. ],705,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
103,is back into the attackChatara is coming round the wicket.,704,6,5,39.4581888956,0.0,0.0,0.0282931541693,0.15053464044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
104,"The equation reads, 30 off 12.",703,6,2,32.1300778017,0.0282931541693,0.0,0.0157558590994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152635
105,This is the over which decides it I guess .,702,3,7,33.7956056625,0.0157558590994,0.15053464044,0.0,0.0454063227722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333
106,"Panyangara to T Afzal, 1 run, oh no, Chigumbura has failed to latch onto a simple enough chance.",701,16,6,67.7891369495,0.0,0.0,0.0478760787101,0.0726693036965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085105
107,"Full and wide outside off, Afzal tries to carve it hard but ends up slicing it towards backward point.",700,14,7,78.3795515002,0.0478760787101,0.0454063227722,0.0676895582629,0.0714814594526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285
108,"It's over Chigumbura's head, he times the leap to perfection, gets both hands overhead, but fails to cling on .",699,16,9,87.4744177065,0.0676895582629,0.0726693036965,0.0234355370245,0.0686085234605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15662
109,"Panyangara to T Afzal, SIX, that's huge.",698,8,3,24.4381773089,0.0234355370245,0.0714814594526,0.0659746061107,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.083335
110,"Full ball, no reduction in pace this time and Afzal swings through the line over long-on.",697,11,7,60.104830187,0.0659746061107,0.0686085234605,0.0,0.0287966074491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695
111,Excellent connection.,696,3,0,12.3958655606,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
112,"Hang on folks, don't go anywhere .",695,7,2,34.5097995238,0.0,0.0287966074491,0.0,0.029893442197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074075
113,"Panyangara to T Afzal, no run, Panyangara tumbles in his followthrough, then looks back at the umpire nervously and is relieved not to see the arms spread.",694,18,13,111.941796279,0.0,0.0,0.0936029359298,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113205
114,"Short ball wide of off, Afzal is late on the upper cut and fails to connect.",693,11,7,61.3918018792,0.0936029359298,0.029893442197,0.0,0.186220312579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23897
115,Marginal call .,692,3,0,13.0890127411,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
116,"Panyangara to T Afzal, 2 runs, he finally gets one right off the meat, and to his great chagrin, fails to split the field.",691,19,10,90.740562767,0.0,0.186220312579,0.153108611379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144045
117,"Deep mid-wicket is able to run across, stick out his left hand and field it on the bounce.",690,12,8,67.8016887544,0.153108611379,0.0,0.0,0.0349468579265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.114285
118,Only a couple .,689,2,2,11.5203968232,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
119,"Panyangara to T Afzal, no run, another superb slower short ball.",688,11,3,38.7114684988,0.0,0.0349468579265,0.0508697171849,0.0626428944373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
120,The line is well outside off too making Afzal's job on the pull even harder.,687,11,6,65.5566909224,0.0508697171849,0.0,0.155947458221,0.0573104944435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12121
121,"Sticks in the pitch, bounces little and stoops beneath Afzal's pull to the keeper .",686,12,5,61.1873713905,0.155947458221,0.0626428944373,0.0705743112454,0.0303739166189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12121
122,"Panyangara to T Afzal, no run, very cunning delivery.",685,8,4,30.3106074726,0.0705743112454,0.0573104944435,0.0,0.133489734026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
123,Took all the pace off it.,684,3,4,23.5686763556,0.0,0.0303739166189,0.0143225260581,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
124,"As a result, the ball dies from a back of a length and sneaks under Afzal's lavish pullTinashe Panyangara [ .",683,14,9,71.9599113599,0.0143225260581,0.133489734026,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159355
125,- .,682,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
126,. ],681,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
127,is back into the attack13 an over required in the final three.,680,6,7,51.1281431023,0.0,0.0,0.0,0.072303005403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333
128,We've seen them achieved before .,679,4,3,28.3443953118,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
129,"Donald Tiripano to T Afzal, 3 runs, slower and fuller, wide of off, Afzal bends his back to reach out and slices it over backward point with a wild batswing.",678,22,13,108.142041426,0.0,0.072303005403,0.0579003234736,0.154291136298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12591
130,"Sweeper cover runs across, slides smoothly across the grass and saves a run .",677,12,3,55.1765802384,0.0579003234736,0.0,0.0506699677954,0.0869790629953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096775
131,"Donald Tiripano to T Afzal, 2 runs, tries an encore of the previous ball, the line is more favourable too, but he doesn't make proper connection this time.",676,21,13,114.884495503,0.0506699677954,0.154291136298,0.0599269718465,0.0186367314324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152175
132,Slices it off the bottom of the bat over extra-cover.,675,5,6,31.7088503117,0.0599269718465,0.0869790629953,0.0325967265289,0.344520259218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174965
