,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
22,"Look at the games played at Nagpur and here today, the spinners seem to be the only ones getting the wickets.",708,12,11,91.8577524067,0.0,0.0810059498998,0.195150378136,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12766
23,"My spinners, Badree and Benn bowled in the powerplay and came back and continued to take wickets, especially Badree who came back to pick three wickets.",707,20,9,115.848531988,0.195150378136,0.0,0.0,0.0158913165126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.135135
24,This World Cup is very special.,706,4,3,28.5166801793,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
25,"We had a few difficulties before the tournament, but we are here to win it.",705,5,12,61.7639764125,0.0,0.0158913165126,0.0,0.152990190137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
26,Hope so (talking about Gayle's injury).,704,8,2,33.3896298055,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08041
27,We showed that it was not a one man show.,703,5,6,39.3332303484,0.0,0.152990190137,0.0792740356137,0.086099687098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14091
28,"It was a bit shaky in the middle, but Fletcher stepped up.",702,7,7,44.5251593074,0.0792740356137,0.0,0.0,0.0364121435135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153845
29,We have 15 potential match-winners.,701,4,2,21.8869482317,0.0,0.086099687098,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
30,It is always a great experience.,700,4,3,23.4058063151,0.0,0.0364121435135,0.0,0.0370131274334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195485
31,The only thing missing was the red flags (referring to RCB's flag).,699,11,5,60.3738007298,0.0,0.0,0.0400747439338,0.047328014217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15705
32,"Chris is like a local, hopefully for the rest of the tournament, they come out and support us in the same way.",698,13,12,89.8197379161,0.0400747439338,0.0370131274334,0.0280169382651,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20924
33,"""Fletcher: ""It was a bit easy to bat earlier and it got a little tough when the ball became old.",697,15,9,77.9308905107,0.0280169382651,0.047328014217,0.065909050193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1232
34,So I tried my best to bat through.,696,4,5,33.7810287124,0.065909050193,0.0,0.204861326874,0.0746822668073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106
35,Chris is my mentor in T20s.,695,4,3,28.7008215728,0.204861326874,0.0,0.0,0.0310215795032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157895
36,"Before I went to bat, he told me that I would have a big day today.",694,9,9,61.541578823,0.0,0.0746822668073,0.159745591009,0.0239344081489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10965
37,So I want to thank him for having that confidence in me and I am happy that I did well.,693,6,15,77.5398817111,0.159745591009,0.0310215795032,0.0,0.0108584529025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08108
38,"I don't think anyone could take Chris Gayle's job (smiles, when asked if he had taken Gayle's job with this knock).",692,20,8,105.633476293,0.0,0.0239344081489,0.0,0.167359368399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098845
39,I always back myself to be positive.,691,4,4,28.4767586801,0.0,0.0108584529025,0.0143661073894,0.0223162134041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
40,"Good to see the likes of Bravo, Carlos do the job.",690,8,5,46.2788018879,0.0143661073894,0.167359368399,0.142330016511,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
41,It's good to have another win.,689,5,3,22.938679851,0.142330016511,0.0223162134041,0.0,0.0227405751056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
42,We are gelling well as team.,688,4,3,28.0186510731,0.0,0.0,0.11472612516,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
43,We don't want to get complacent.,687,5,3,28.7638403323,0.11472612516,0.0227405751056,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
44,"""Fletcher is the Man of the MatchSpin is now an endemic in India.",686,7,8,51.3022100715,0.0,0.0,0.0,0.0248190994301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31731
45,Bengaluru spun too.,685,3,1,16.3463950013,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
46,"Andre Fletcher - batting with a Root intent, on a Kohli pitch and employing a Gayle bat - survived through it courtesy some luck.",684,17,9,93.0374322142,0.0,0.0248190994301,0.0679663977251,0.025937201962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08745
47,"Caught behind by Chandimal, the Third Umpire overturned the decision and Fletcher then lived through to down Sri Lanka in a match much more competitive than anticipated.",683,17,12,117.128145426,0.0679663977251,0.0,0.0139529677608,0.0976262308715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15132
48,"""We want Gayle"" crowd chants failed to beckon the batsman busy serving a time ban after skipping fielding duties.",682,17,5,98.966160898,0.0139529677608,0.025937201962,0.0,0.00407254562915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09677
49,"Vandersay, on comeback, and Siriwardene evoked short-lived hopes with combined figures of  .",681,11,4,55.2001277142,0.0,0.0976262308715,0.014644822496,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09756
50,"4 but butterfingers, Herath's earlier inefficacy and Fletcher's continued charge - alternating between big hits and deft singles - effected a win that the scorecard will suggest as easy.",680,24,9,130.996687246,0.014644822496,0.00407254562915,0.0239490720788,0.0466458911411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112145
51,That didn't look like the case when Windies threatened a spin capitulation.,679,9,5,60.0955021228,0.0239490720788,0.0,0.0124527877778,0.0111162816204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136365
52,Not to be and they sit pretty at the top now.Andre Fletcher points his bat towards the sky and then hugs his partner!,678,12,12,94.2989196655,0.0124527877778,0.0466458911411,0.0435982498644,0.0888034024851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163705
53,This is unfair and so bad for the crowd.,677,4,6,35.9640104985,0.0435982498644,0.0111162816204,0.0804226962785,0.142166677673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195485
54,"After scoring a hundred at the Wankhede, Gayle was so excited when he said he was going to his home (Bengaluru) to play Sri Lanka.",676,16,13,106.693091192,0.0804226962785,0.0888034024851,0.0827038456827,0.0656736912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14957
55,"The crowd came to watch their hero, but the left-handed batsman tweaked his hamstring while fielding and was off the field for a long time.",675,14,13,97.7941867773,0.0827038456827,0.142166677673,0.0971621154249,0.134218857456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11429
56,"That meant he couldn't open and eventually West Indies did not need him, much to the disappointment of the crowd.",674,13,10,86.0746054468,0.0971621154249,0.0656736912,0.138788018519,0.0390101327394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20956
57,"Well, Chris Gayle comes out and waves to the crowd.",673,8,4,36.9421596316,0.138788018519,0.134218857456,0.104911342135,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253785
58,He poses for a few selfies as well.,672,4,5,33.8277939553,0.104911342135,0.0390101327394,0.0,0.0249831370619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
59,.,671,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,"T Perera to A Russell, SIX, Russell finishes off in style and it's two in two for West Indies in the  .",670,14,11,69.1645182096,0.0,0.0249831370619,0.0,0.11579286648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.293865
61,World T20.,669,3,0,10.5094298008,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196425
62,"Very full and outside off stump, Russell muscles the lofted-drive flat over sweeper cover .",668,11,5,51.3054218554,0.0,0.11579286648,0.200007792345,0.0576398188322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07317
63,"T Perera to A Russell, wide, that is way outside off stump, left alone .",667,12,6,44.5125867711,0.200007792345,0.0,0.166843111961,0.091172673384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
64,"T Perera to A Russell, FOUR, West Indies are just a hit away now.",666,10,7,43.3953223783,0.166843111961,0.0576398188322,0.0736416822179,0.031800366707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.135715
65,"Slower delivery on the stumps, Russell slogs, doesn't get the middle of the bat, but manages to get enough wood on it, almost went all the wayThisara Perera, right-arm medium, comes into the attackSeven needed off 12 balls .",665,31,15,156.977792992,0.0736416822179,0.091172673384,0.0523081917934,0.177269576495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12032
66,"Chameera to Andre Fletcher, 2 runs, again short and wide with this slower ball, Fletcher cuts it to deep backward point and moves to  .",664,19,9,83.7488134999,0.0523081917934,0.031800366707,0.369408732343,0.136475304662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096925
67,"Chameera to Andre Fletcher, 2 runs, slower delivery outside off stump, Fletcher slaps it past point, the crowd cheer as Fletcher is in trouble to get back to the second run, but Fletcher is just home .",663,29,13,128.113112971,0.369408732343,0.177269576495,0.0969217154531,0.102838272698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14623
68,"Chameera to A Russell, 1 run, a wild swing across the line, he's mistimed this.",662,14,6,48.3550380239,0.0969217154531,0.136475304662,0.022588643689,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129035
69,"The crowd gets excited and cheers as if India had won the World Cup, but Kula trolls everyone by dropping the catch.",661,14,10,106.025227101,0.022588643689,0.102838272698,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.119045
70,That was comical.,660,2,2,13.2090302662,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
71,"Gee, Bengaluru loves Gayle so much.",659,7,1,32.7527223432,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
72,They want to see him bat.,658,4,3,25.6862570323,0.0,0.0,0.0,0.0730576914923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
73,Maybe Russell or Andre Fletcher can retire hurt!,657,7,2,40.8004310436,0.0,0.0,0.0,0.0725470317341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14787
74,"Anyway, the ball took the toe-end of the bat and went to third man, it was a dolly and Kula was in position to reverse cup it but it popped out .",656,17,17,110.276667768,0.0,0.0730576914923,0.307583983441,0.0204845442841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170685
75,"Chameera to Andre Fletcher, 1 run, low full toss outside off stump, Fletcher guides it to third man, Kula cuts it off at third man, but he slipped while trying to field the ball.",655,28,12,126.610301887,0.307583983441,0.0725470317341,0.00662403148373,0.300244864433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.128605
76,Could have so easily tweaked the ankle over there .,654,5,5,45.1853007016,0.00662403148373,0.0204845442841,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
77,"Chameera to Andre Fletcher, no run, slower delivery wide outside off stump, Fletcher swings and misses .",653,16,4,55.2671718539,0.0,0.300244864433,0.376290456951,0.0378758814462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11472
78,"Chameera to Andre Fletcher, no run, very full and outside off stump, Fletcher tries to reach out and squeeze but missesJust a matter of time for West Indies now.",652,20,13,106.082454081,0.376290456951,0.0,0.0256048023582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21786
79,13 needed off 18 balls.,651,5,1,27.7132750339,0.0256048023582,0.0378758814462,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545
80,.,650,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
81,"Kulasekara to Andre Fletcher, 1 run, drilled to long-on again .",649,10,3,27.4663372944,0.0,0.0,0.303359858394,0.166007878272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435
82,"Kulasekara to Andre Fletcher, FOUR, oh dear!",648,9,1,29.2337715079,0.303359858394,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.155555
83,The man at long-on slowed down thinking Kapugedera would put in the dive running from long-off.,647,11,6,62.7712154514,0.0,0.166007878272,0.033556082606,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16351
84,But the latter too left it for his team-mate and the ball escaped.,646,6,8,43.0405321776,0.033556082606,0.0,0.0,0.0600128596645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145605
85,Should have been a maximum of two runs.,645,4,5,33.1582441812,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435
86,"Very full, drilled to long-on for a boundary in the end .",644,7,6,32.6121602467,0.0,0.0600128596645,0.147260314173,0.028319801538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18378
87,"Kulasekara to A Russell, 1 run, Kula takes pace off as he bowls very full, driven to sweeper cover .",643,16,7,70.565331451,0.147260314173,0.0,0.172941230197,0.113877548287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065215
88,"Kulasekara to A Russell, FOUR, freebie and Russell muscles it down the ground.",642,10,6,46.2126114984,0.172941230197,0.028319801538,0.122285020175,0.206000547918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12
89,"Full toss outside off stump, Russell goes straight back over the bowler's head for a boundary .",641,14,5,57.6288885271,0.122285020175,0.113877548287,0.171757738739,0.00997422004123,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.160175
90,"Kulasekara to Andre Fletcher, 1 run, the full toss is driven down to long-on .",640,12,5,37.4226802307,0.171757738739,0.206000547918,0.247210868583,0.10331172951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.145605
91,"Kulasekara to Andre Fletcher, no run, oh he's kicked that ball away from the stumps to avoid being bowled.",639,15,8,72.0117806023,0.247210868583,0.00997422004123,0.193228277238,0.110749913532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14764
92,"Yorker on the stumps, Fletcher digs it out, the ball bounces off the turf, went behind, but not sure if it would have disturbed the stumps, Fletcher wants to be very sure and he kicks it away with his right leg.",638,26,21,165.333636884,0.193228277238,0.10331172951,0.0664134880684,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1194
93,"Russell was keen for a run, but he was sent back by his partnerNuwan Kulasekara [ .",637,10,8,57.226884925,0.0664134880684,0.110749913532,0.0,0.0424367632896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
94,- .,636,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
95,-0] is back into the attack24 needed off 24 balls now .,635,8,5,44.6288089363,0.0,0.0424367632896,0.0416605537703,0.0387602360196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155555
96,"Chameera to Andre Fletcher, 1 run, full toss outside off stump, Fletcher lofts it over the bowler's head .",634,18,5,59.8509972588,0.0416605537703,0.0,0.264898065526,0.286786242469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.127085
97,"Chameera to Andre Fletcher, wide, the leg-cutting slower delivery that is very full, Fletcher fails to dig it out, it actually spun after pitching went to the keeper's right .",633,23,12,108.418382476,0.264898065526,0.0387602360196,0.239915846962,0.224998357859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123445
98,"Chameera to Andre Fletcher, no run, very full and just inside the tramline, left alone .",632,13,6,55.1944398374,0.239915846962,0.286786242469,0.283779536225,0.289211709914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145605
99,"Chameera to Andre Fletcher, no run, a wild swing from Fletcher and he misses it completely .",631,12,7,54.3407956876,0.283779536225,0.224998357859,0.447972176026,0.10984856354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137445
100,"Chameera to Andre Fletcher, no run, shortish and slowish outside off stump, Fletcher cuts and misses .",630,15,5,57.1699898599,0.447972176026,0.289211709914,0.230604178131,0.670722522301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11472
101,"Chameera to A Russell, 2 wides, this is way outside off stump, the keeper fumbles and allows an extra run .",629,16,8,71.2234325745,0.230604178131,0.10984856354,0.226830903688,0.145509419585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285
102,"Chameera to Andre Fletcher, 1 run, shortish and outside off stump, Fletcher reaches out and cuts to sweeper cover .",628,17,6,63.8526572294,0.226830903688,0.670722522301,0.265340404906,0.0666835121444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112145
103,"Chameera to Andre Fletcher, no run, Maybe Sri Lanka are still not out of this.",627,11,7,56.1908543673,0.265340404906,0.145509419585,0.0560332107814,0.0682045816952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17323
104,"Meanwhile, the crowd cheer as they see Gayle getting ready to walk out to the middle.",626,11,7,68.5579054409,0.0560332107814,0.0666835121444,0.0175331663429,0.0850062827744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333
105,"Hang on, the umpires are checking if it was a clean catch.",625,7,7,51.3630115226,0.0175331663429,0.0682045816952,0.0165682540702,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11111
106,The soft signal is out.,624,3,3,20.3796812426,0.0165682540702,0.0850062827744,0.0958914426489,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
107,Oh this is close.,623,3,2,17.8688480557,0.0958914426489,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19643
108,I think that has bounced in Chandimal's gloves.,622,6,4,32.7103252204,0.0,0.0,0.303472974751,0.0747078585588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
109,"However, third umpire Simon Fry reckons, ""that has bounced.""",621,12,2,49.5834233139,0.303472974751,0.0,0.0568776023011,0.234647550318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
110,That's surely out for me.,620,3,4,21.502886351,0.0568776023011,0.0747078585588,0.0731988469845,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095835
111,"but Fry says ""that's been grounded.""",619,7,3,30.9043759937,0.0731988469845,0.234647550318,0.0,0.0425565238379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263
112,"Anyway, my verdict won't count.",618,7,1,25.190165205,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
113,"Interestingly, as Fletcher was beginning to walk, Russell gestured to him that it bounced.",617,10,7,59.9505866746,0.0,0.0425565238379,0.0306627589946,0.200132571027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114075
114,"Well, well, Not Out it is!",616,5,4,21.7149492165,0.0306627589946,0.0,0.0370903636635,0.0643674889163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147865
115,But I will maintain that it bounced in the keeper's gloves.,615,6,7,42.6925002485,0.0370903636635,0.200132571027,0.025070469261,0.0548265931979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11859
116,Even the soft signal from the on-field umpires was OUT.,614,6,5,37.2882081641,0.025070469261,0.0643674889163,0.137561991059,0.0284016115269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
117,"It was the widish slower ball from the bowler, the batsman swings hard and gets a thick edge.",613,12,8,65.729613883,0.137561991059,0.0548265931979,0.10731713578,0.0616491830924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131255
118,Chandimal dives forward and low to collect the ball.,612,7,3,35.0974104261,0.10731713578,0.0284016115269,0.0282634497834,0.0386900084937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435
119,"Meanwhile, the crowd boo as they see the verdict.",611,7,4,41.7196985905,0.0282634497834,0.0616491830924,0.0886017043843,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
120,They want Gayle to come out and bat.Dushmantha Chameera [ .,610,7,4,30.5029463531,0.0886017043843,0.0386900084937,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
121,- .,609,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
122,-0] is back into the attack .,608,5,3,16.4529103805,0.0,0.0,0.174747120643,0.0457794659071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210255
123,"Siriwardana to A Russell, FOUR, oh that is smashed off the back foot and a great way to open the account.",607,14,10,73.6327758521,0.174747120643,0.0,0.114196961597,0.109902675662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.114285
124,"Short and on the leg stump, Russell pulls fiercely to the deep mid-wicket boundary .",606,11,5,47.5045012291,0.114196961597,0.0457794659071,0.0849058940703,0.145740810846,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.13793
125,"Siriwardana to Andre Fletcher, 1 run, deft touch, Fletcher shows that he's not all about muscle, allows the flighted delivery to come and dabs it late to short third man .",605,25,11,120.683065266,0.0849058940703,0.109902675662,0.183229163754,0.352810830002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11472
