,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
23,Opening stand was brilliant.,737,4,1,21.6901207947,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140905
24,Unfortunately one of the openers couldn't go on to get a big one.,736,10,5,52.9975659575,0.0,0.0170793547041,0.0722156262038,0.0091985885421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15833
25,"""Hang on for the captain quotesShahzad: ""Important match and the first of the qualifier.",735,11,7,60.3897929845,0.0722156262038,0.0,0.0120440003559,0.313248243914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17763
26,This is a good win and it will do good to our morale.,734,5,9,50.7796348983,0.0120440003559,0.0091985885421,0.0413932406265,0.0180970087896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105265
27,We learnt a lot from this match and we had watched the first match for the same reason.,733,8,11,81.7547139655,0.0413932406265,0.313248243914,0.0315410910408,0.0301070000766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16126
28,Was a slow wicket and the ball wasn't coming on.,732,6,6,31.8461599803,0.0315410910408,0.0180970087896,0.0412669748724,0.0820597262292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17831
29,Rashid bowled well and he changed the game.,731,6,3,33.7853309945,0.0412669748724,0.0301070000766,0.0311021884096,0.0140877367139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
30,"""Mohammad Shahzad is the Man of the Match for his blistering 39-ball 61Post the speeding start, 84 in  .",730,13,8,71.7909173327,0.0311021884096,0.0820597262292,0.0,0.0803038402222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215475
31,"overs, Coetzer top-edged a pull to deep backward square and what followed was a near hara-kiri.",729,12,6,53.72977437,0.0,0.0140877367139,0.0786541981303,0.0535963037698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1232
32,"Afghanistan's spinners pulled the game back, rushed through the overs and stemmed the flow of boundaries.",728,13,6,70.9672824674,0.0786541981303,0.0803038402222,0.141715118793,0.0730715400399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793
33,A 41-run stand between Machan and Mommsen injected some relief but the pressure of chasing a run-rate of 10 plus in the last three overs got the better of them.,727,17,14,121.42433014,0.141715118793,0.0535963037698,0.027793033468,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1874
34,And that leaves a rather embarrassing stat to Scotland's name: THEY HAVEN'T WON A SINGLE GAME IN THE GLOBAL EVENT SO FAR.WOHOOOOO!,726,15,11,92.8811766772,0.027793033468,0.0730715400399,0.0,0.0987205570549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.140835
35,How often does this happen?,725,3,3,29.1845677881,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36,"In the last game, Hong Kong needed 39 off last 3 overs and likewise Scotland too were left with the same equation.",724,15,9,99.451508173,0.0,0.0987205570549,0.146149826959,0.200761891559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21685
37,Zimbabwe won that game by 14 runs and here Afghanistan too sealed the game by a similar margin.,723,10,9,83.6879235101,0.146149826959,0.0,0.139404048743,0.0505802666429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.116155
38,Must say it was Scotland's game till the first 9 overs.,722,10,3,46.9688234275,0.139404048743,0.200761891559,0.00673043674878,0.0770908099407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126315
39,"Unlike Hong Kong, the Scots were off to a blazing start courtesy some aggressive intent and execution from Munsey and Coetzer.Afghanistan had to fight hard..",721,15,11,107.373399488,0.00673043674878,0.0505802666429,0.0851638412336,0.0296660448658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197675
40,"They looked out of the sorts early, when Scotland were on a bike.",720,7,8,57.1998569747,0.0851638412336,0.0770908099407,0.0435930153917,0.0668906348242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18132
41,Shenwari provided that breakthrough and the spinners put the choke on then.,719,7,6,52.650596453,0.0435930153917,0.0296660448658,0.0660810026615,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25379
42,A chase that fizzled out.,718,3,3,19.8639598988,0.0660810026615,0.0668906348242,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
43,"Weirdly, both matches have yielded 14-run victory margins!",717,8,2,44.9107161718,0.0,0.0,0.0,0.0264436504964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118555
44,.,716,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,"Dawlat Zadran to Matthew Cross, 1 run, there is it.",715,9,4,32.4844087433,0.0,0.0264436504964,0.0,0.0121736155031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
46,Afghanistan keep the choke on.,714,4,2,21.1409863942,0.0,0.0,0.0137466750586,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11765
47,Win for the sixth consecutive time versus Scotland who will have to wait and improve.,713,9,7,70.7952264392,0.0137466750586,0.0121736155031,0.0154828486904,0.0301728628139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.135715
48,"Cross was backing away, Dawlat Zadran follows him with a gentle full toss and it's nudged away to mid-wicketLast ball.. .",712,16,7,72.3808082749,0.0154828486904,0.0,0.128790400052,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.134365
49,"Dawlat Zadran to Mommsen, 1 run, swings his bat and swipes it to backward square leg.",711,14,5,55.2308729419,0.128790400052,0.0301728628139,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
50,Only a single.,710,2,2,9.33699891575,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
51,Not happening .,709,2,1,11.4006921005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,"Dawlat Zadran to Matthew Cross, 1 run, top-edge?",708,10,1,22.5910443018,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086955
53,Glove?,707,2,0,6.53733426702,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,"Okay, the latter.",706,4,1,15.552837746,0.0,0.0,0.0,0.0428252901768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
55,"Short ball down leg, Cross pulls desperately.",705,8,1,33.2615079756,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
56,Off the glove and to the right of a leaping keeper.,704,5,7,35.5735404324,0.0,0.0428252901768,0.0601915073126,0.043254062058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25379
57,Off she goes and it's looks like Afghanistan are home .,703,7,5,45.7666182893,0.0601915073126,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
58,"Dawlat Zadran to Mommsen, 1 run, this got high on Mommsen who was looking to flat bat this past the bowler.",702,16,8,76.1605474178,0.0,0.043254062058,0.111783803439,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695
59,Ends up getting a toe-end that drops back to Dawlat Zadran.,701,8,4,38.3937371633,0.111783803439,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125
60,Three sixes needed now!,700,4,1,23.9157448466,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.140905
61,.,699,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62,"Dawlat Zadran to Mommsen, 2 runs, this was a good length ball outside off.",698,12,5,41.8923664871,0.0,0.0,0.0858436365875,0.0121116522471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
63,Decent but Mommsen opened his bat face at the last moment.,697,8,4,50.0624368769,0.0858436365875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12879
64,"A flick of wrists and a dab, a very late dab, to third man.",696,10,7,50.0287109077,0.0,0.0121116522471,0.180911995653,0.011238457845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108105
65,Third man and fine leg ran combine and keep it to a brace .,695,9,5,50.5261244597,0.180911995653,0.0,0.012916738738,0.0595776812407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133045
66,"Dawlat Zadran to Mommsen, no run, there's a pep in the run up.",694,10,7,41.173750015,0.012916738738,0.011238457845,0.0620794573498,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206515
67,Runs in and bangs it halfway down the pitch at  .,693,5,6,38.4849339172,0.0620794573498,0.0595776812407,0.0,0.0229949148377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107145
68,ks.,692,2,0,6.94279937513,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,Mommsen attempts a pull but sees the ball ballooning over the bat swipeSix balls.,691,10,5,60.494287062,0.0,0.0229949148377,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.148145
70,21 runs.,690,3,0,10.6469202981,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
71,How this chase has relegated from certainty to now being near impossible.,689,6,7,64.8115885777,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074075
72,Although nothing ever is.,688,4,1,22.5414266765,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,Hold on.,687,2,1,9.23880688957,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071425
74,Dawlat Zadran will bowl this.. .,686,5,1,18.7175109386,0.0,0.0,0.0880469664684,0.0656540322433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,"Nabi to Mommsen, 1 run, this over has nearly sealed it for Afghanistan.",685,10,6,47.0168878858,0.0880469664684,0.0,0.066759486914,0.126104202625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
76,"Gets on his knees and drives this flighted delivery to long-offMatthew Cross, right handed bat, comes to the crease .",684,15,7,69.574931364,0.066759486914,0.0656540322433,0.0282529284438,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13158
77,"Nabi to Machan, out Caught by Stanikzai!!",683,7,3,25.6909492005,0.0282529284438,0.126104202625,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092865
78,"That's not awful cricket, that's nerves.",682,7,3,31.3968237723,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
79,Very ill-timed for Scotland.,681,3,2,12.249169543,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
80,"Low full toss looped ever so slowly, Machan could have butchered it anywhere.",680,12,3,64.5414416653,0.0,0.0,0.0286257881266,0.0176547931027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02439
81,Instead swings only to slice it off the outside half and it's been caught comfortably at backward point.,679,11,9,76.8789335886,0.0286257881266,0.0,0.0444725582333,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127085
82,Backpedaled and squatted as he pouched it reverse-cupped.,678,5,4,33.1282125253,0.0444725582333,0.0176547931027,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084965
83,Machan c Stanikzai b Nabi  .,677,6,0,10.6137561442,0.0,0.0,0.44304099113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04348
84,"1) [6s-1]Nabi to Machan, THAT'S OUT!!",676,11,3,15.9628739141,0.44304099113,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333
85,Caught!!,675,3,0,4.99688922607,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037035
86,.,674,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,"Nabi to Machan, 2 runs, on the pads and Machan comes down the track clips it round the corner.",673,14,8,63.6252602206,0.0,0.0,0.0334252872564,0.168733167607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16352
88,Long strides for the deep mid-wicket fielder fetches two .,672,8,2,35.4372930162,0.0334252872564,0.0,0.0105595503074,0.0159401040576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12348
89,"Nabi to Machan, no run, he is getting carried away with the flight and he gets away.",671,12,8,64.0555022774,0.0105595503074,0.168733167607,0.0664754131895,0.216908020305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
90,Low full toss flirting with the tramline.,670,6,2,30.4325956077,0.0664754131895,0.0159401040576,0.0165591798762,0.0127843776482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08
91,Deceived a backing away Machan and also the umpire .,669,7,3,35.888623752,0.0165591798762,0.216908020305,0.0603757755364,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
92,"Nabi to Machan, 2 runs, was way, way down the leg-side trying to make room.",668,14,5,50.3632326586,0.0603757755364,0.0127843776482,0.0705938224702,0.00889901284413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127085
93,Nabi follows him with a dipping slow delivery that's been tucked to long-on.,667,9,6,50.8738457531,0.0705938224702,0.0,0.0,0.113876228016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625
94,Sees a bit of lethargy in the deep and completes an urgent second .,666,8,6,56.3895060185,0.0,0.00889901284413,0.0207671512368,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153465
95,"Nabi to Mommsen, 1 run, fired across with the angle from round the wicket, Mommsen crashes it to extra cover and there's not even half a run available over a singleMohammad Nabi [ .",665,25,13,119.103831427,0.0207671512368,0.113876228016,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142855
96,- .,664,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
97,. ],663,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,is back into the attack27 runs needed off 12 balls.,662,7,4,44.1677889818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435
99,Can they?,661,1,2,9.50357211558,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022225
100,Can't they?,660,3,1,4.64021428213,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021745
101,.,659,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
102,"Dawlat Zadran to Machan, 2 runs, very full delivery clipped to wide of long-on and wants two.",658,15,5,56.9818615383,0.0,0.0,0.0219331829582,0.0130506180534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09881
103,Hurries back to the striker's end but so does the throw.,657,7,6,45.5622766187,0.0219331829582,0.0,0.0428994545743,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333
104,Dives and makes it just back in with a slideA run out appeal sent upstairs.,656,9,7,60.6701087906,0.0428994545743,0.0130506180534,0.0,0.0165845940087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16082
105,That looked safe.,655,3,1,15.7833614046,0.0,0.0,0.348190542456,0.0921553483094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049995
106,A good dive and all's safe for the moment .,654,6,5,34.2632916047,0.348190542456,0.0165845940087,0.0159539987125,0.0145966742475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18377
107,"Dawlat Zadran to Machan, SIX, that's tonked down the ground!",653,10,4,39.1297820217,0.0159539987125,0.0921553483094,0.0736637631272,0.128681987084,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.15111
108,Back-of-the-hand slower ball that picked with ease.,652,6,2,29.266556097,0.0736637631272,0.0145966742475,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178055
109,Waits on his knees and lifts it ruthlessly over Dawlat Zadran's head .,651,9,5,53.7264522488,0.0,0.128681987084,0.128085918441,0.0819260293723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
110,"Dawlat Zadran to Machan, 2 runs, not a pacy yorker but it's effective enough.",650,13,5,51.5865267964,0.128085918441,0.0,0.0724775222095,0.0742427482988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117415
111,"On off-stump, Machan backed away and dig it out with a flick of a wrists to mid-on.",649,10,9,50.4515505929,0.0724775222095,0.0819260293723,0.0473922586324,0.110973639036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14405
112,"Keeper was not happy with the fielder, he waited for the ball to pass the bowler before rushing to the ball .",648,11,12,82.7632709403,0.0473922586324,0.0742427482988,0.078735577803,0.0669482738623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164135
113,"Dawlat Zadran to Machan, no run, was shuffling around in the crease again, Machan fires it wide.",647,14,7,61.8480557935,0.078735577803,0.110973639036,0.0,0.156536848181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14405
114,And with pace too.,646,2,3,15.9850591386,0.0,0.0669482738623,0.0263575572589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
115,Machan was late to open the blade and attempt a steer down to third man .,645,9,7,57.0694443793,0.0263575572589,0.156536848181,0.0201741938375,0.0816016315429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
116,"Dawlat Zadran to Mommsen, 1 run, cheeky, cheeky run.",644,12,1,31.9019320735,0.0201741938375,0.0,0.0117988872816,0.120016491283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086955
117,Was shuffling outside off looking to scoop the ball over short fine.,643,8,5,47.0034407858,0.0117988872816,0.0816016315429,0.0221241114435,0.0572445630567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
118,"Dawlat Zadran hurled a wide full toss and Mommsen opened himself at the last moment to dab it to third manPacers should make life a little easy for Scotland, and me .",642,20,13,129.934660022,0.0221241114435,0.120016491283,0.156292954481,0.0788765764034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.122
119,"Dawlat Zadran to Machan, 1 run, was a yorker on middle but Machan shimmies out making it a full toss.",641,15,8,64.5893765733,0.156292954481,0.0572445630567,0.0792963412915,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.094155
120,Drives it to extra cover and nabs a quick singleDawlat Zadran [ .,640,9,4,43.7206264206,0.0792963412915,0.0788765764034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119485
121,- .,639,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
122,. ],638,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
123,is back into the attackScotland need 39 runs off 3 overs.,637,8,4,42.7125017492,0.0,0.0,0.0,0.192422183731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
124,Getting tougher now.,636,3,1,18.1203479243,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448
125,"Need more big hits, obviously .",635,6,1,29.1801134378,0.0,0.192422183731,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041665
126,"Shenwari to Machan, 1 run, dragged down this time, Machan shuffles and tucks a couple of runs to deep mid wicket .",634,18,7,72.4142937679,0.0,0.0,0.315769860194,0.105552464081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.126005
127,"Shenwari to Machan, no run, just short of cover!",633,8,4,30.7476582037,0.315769860194,0.0,0.091910201844,0.0185201277159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09583
128,"Low full toss on middle, Machan backed away looking to flog it.",632,11,3,49.4410632071,0.091910201844,0.105552464081,0.0130096783041,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.083335
129,The ball dipped allowing his drive to be mistimed.,631,6,4,38.8870138114,0.0130096783041,0.0185201277159,0.0,0.0307944538297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136365
130,That was a close shave .,630,3,3,19.7585993831,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10989
131,"Shenwari to Mommsen, 1 run, quick and full outside off, Mommsen opens the blade and squeezes it out to short third man.",629,18,8,76.4645416898,0.0,0.0307944538297,0.0,0.121944356433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10638
132,A sharp single .,628,3,1,10.8774439567,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
133,"Shenwari to Machan, 1 run, dragged down a touch, Machan rocks back and tamely clobbers it over mid-on.",627,16,6,60.9157329869,0.0,0.121944356433,0.0,0.276847943543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102565
