,sentences,pos,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,century,out,bold,caught,stumped,wicket,hattrick,catch,six,four,amazing,hundred,ton,boundary,drop,toss,won,lost,score
20,.,440,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,"McKay to Bollinger, no run, slightly fuller this time but results the same, Bollinger goes for the big heave and the ball eludes his bat on its way to the keeper .",439,20,15,111.890981974,0.0,0.0,0.227197447968,0.0804935013593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333
22,"McKay to Bollinger, no run, length delivery and Bollinger swings across, does not get anything on that one .",438,15,7,60.7499186766,0.227197447968,0.0,0.179942062368,0.541569773169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205
23,"McKay to Bird, 1 run, short delivery once again, Bird pulls it with not much timing to deep mid-wicket for a single .",437,17,9,69.521265249,0.179942062368,0.0804935013593,0.275864331887,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
24,"McKay to Bird, no run, slower delivery on a length outside off, Bird swings across the line, fails to get anything on that oneClint McKay [ .",436,22,9,79.6746786342,0.275864331887,0.541569773169,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153165
25,- .,435,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,. ],434,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,is back into the attack .,433,3,3,14.7252156036,0.0,0.0,0.0974181553555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
28,"Gurinder Sandhu to Bollinger, no run, short again and Bollinger is in no position to play that one, stays outside the line of the delivery and looks to cut it, gets beaten .",432,22,15,99.6714284709,0.0974181553555,0.0,0.257443118732,0.280220379045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13194
29,"Gurinder Sandhu to Bird, 1 run, slower one and short this time, Bird waits for it and pushses it to mid-on .",431,17,8,58.5494814363,0.257443118732,0.0,0.352726136965,0.270413715732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11628
30,"Gurinder Sandhu to Bollinger, 1 run, advances this time but the length is quite short, ends up mistiming it to mid-off .",430,17,8,65.4510943071,0.352726136965,0.280220379045,0.286760563025,0.176179696613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093025
31,"Gurinder Sandhu to Bollinger, no run, slower delivery slanting across Bollinger, he stays in the crease and pushes it to the off-side .",429,17,9,63.7856549092,0.286760563025,0.270413715732,0.256219417123,0.263090033345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116375
32,"Gurinder Sandhu to Bollinger, SIX, What a shot from the tail-ender there, fuller length delivery, Bollinger clears his front leg and clubs it over long-on for a big six .",428,22,12,93.2708114199,0.256219417123,0.176179696613,0.157481193333,0.112590332095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.123315
33,"Gurinder Sandhu to Bird, 1 run, Sandhu drifts this one onto Bird's pads, he moves across and clips it to backward squar leg for a single .",427,23,8,86.2172265321,0.157481193333,0.263090033345,0.289830790552,0.335119479227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10345
34,"Gurinder Sandhu to Bird, wide, repeat of the previous delivery, this one a bit shorter though .",426,15,5,58.6067579254,0.289830790552,0.112590332095,0.30167475459,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158335
35,"Gurinder Sandhu to Bird, wide, straying down the leg siude and that will be a wideGurinder Sandhu [ .",425,13,8,62.3663049003,0.30167475459,0.335119479227,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2079
36,- .,424,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,. ],423,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38,is back into the attack .,422,3,3,14.7252156036,0.0,0.0,0.0454603048549,0.0476159124362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
39,"A Russell to Bollinger, leg byes, 2 runs, pitched well outside the leg stump, Bollinger was backing away from the line of the delivery, looks to glance it at the last moment and gets it off his pads, keeper dives to his right but fails to stop it .",421,34,21,159.017381643,0.0454603048549,0.0,0.183919924868,0.140275973588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12408
40,"A Russell to Bird, 1 run, fuller length this time, Bird manages to drive it from the inside part of the bat to long-on to get to the other end .",420,20,14,83.7612395404,0.183919924868,0.0476159124362,0.288160844939,0.347284955884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12955
41,"A Russell to Bird, no run, short bumper, came much quicker to Bird as he looked to pull it from the front foot, gets beaten .",419,20,10,84.1097922169,0.288160844939,0.140275973588,0.277251705233,0.385449239571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117415
42,"A Russell to Bird, no run, yorker length outside off, Bird stays inside the crease and looks to squeeze it to the off side, no success there .",418,19,13,81.1552681984,0.277251705233,0.347284955884,0.398711298367,0.191452350439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10345
43,"A Russell to Bird, no run, length delivery angling into Bird, he looks to swing across and gets beaten, his bottom hand came off the bat there .",417,21,11,91.6190929548,0.398711298367,0.385449239571,0.142556602014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085105
44,"A Russell to Bollinger, 1 run, full toss and driven to the left of the fielder at mid-off for a singleAndre Russell [ .",416,16,10,57.434648144,0.142556602014,0.191452350439,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.148145
45,- .,415,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,. ],414,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,is back into the attack .,413,3,3,14.7252156036,0.0,0.0,0.0255497355569,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
48,"McKay to Bollinger, 1 run, length delivery slanting across Bollinger, gently taps it to point and calls for a quick single, a direct hit at the bowler's end and he was goneDoug Bollinger, left handed bat, comes to the crease .",412,34,14,131.389334034,0.0255497355569,0.0,0.0955857184359,0.1211951454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13889
49,"McKay to J Botha, out Caught by M Hussey!!",411,8,4,23.4675793634,0.0955857184359,0.0,0.115583134989,0.641256545195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071425
50,"Gone this time, slower delivery has done the trick, it was not a great delivery though, Botha could have hit it anywhere, ended up playing it straight into the hands of cover, short delivery outside off, Botha backs away and flat bats it to Hussey.",410,34,18,169.953523375,0.115583134989,0.1211951454,0.168521142748,0.0949543942319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145095
51,J Botha c M Hussey b McKay  .,409,7,1,10.1169877624,0.168521142748,0.641256545195,0.542954332727,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846
52,"7) [4s-1]McKay to J Botha, THAT'S OUT!!",408,12,3,15.0586592925,0.542954332727,0.0949543942319,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07317
53,Caught!!,407,3,0,4.19112591192,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,.,406,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,"McKay to J Botha, no run, short and this one is quicker, Botha looks to pull this one, gets in no position whatsoever and the ball eludes his bat on its way to the keeper .",405,24,16,114.707693995,0.0,0.0,0.302959544821,0.252064242469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109375
56,"McKay to J Botha, no run, short again and came much slower to Botha than he had expected, looks to cut it, gets beaten .",404,19,10,83.3291819535,0.302959544821,0.0,0.145755656236,0.257735596896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069765
57,"McKay to Bird, 1 run, shortish and slower this time, Bird shuffles across and pulls this one to the left of the fielder at fine leg .",403,20,10,80.9268141822,0.145755656236,0.252064242469,0.204238247303,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11471
58,"McKay to J Botha, 1 run, fuller length on the stumps, Botha cracks it down the ground, long-on runs to his left and cuts it offClint McKay [ .",402,23,10,78.7357058422,0.204238247303,0.257735596896,0.0,0.0318926923965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204
59,- .,401,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,-0] is back into the attack .,400,5,3,14.7252156036,0.0,0.0318926923965,0.0217473031831,0.0132022099768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057145
61,"Ahmed to J Botha, 1 run, flighted delivery on the stumps, Botha gets forward and eases it down to long-off .",399,17,7,50.3466467131,0.0217473031831,0.0,0.230126026437,0.314399015108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11905
62,"Ahmed to J Botha, FOUR, reverse sweep in action and a good one, tossed up outside off, Botha reverse swept it fine over the fielder at short third man to get a boundary .",398,26,12,112.710003518,0.230126026437,0.0132022099768,0.204843434119,0.21311068013,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.14614
63,"Ahmed to Bird, 1 run, tossed up and outside off, gets a little stride forward and drives it to extra cover .",397,17,8,62.0099454825,0.204843434119,0.314399015108,0.167685184062,0.282566776293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.126315
64,"Ahmed to J Botha, 1 run, pushed through on the stumps, Botha shuffles across and nudges it to mid-wicket .",396,16,7,48.3809890604,0.167685184062,0.21311068013,0.311422216645,0.359301894658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12195
65,"Ahmed to Bird, 1 run, flatter delivery, Bird tucks it to mid-wicket .",395,13,3,31.0471493378,0.311422216645,0.282566776293,0.227960785254,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
66,"Ahmed to J Botha, 1 run, flighted delivery on the middle and leg stump, Botha sweeps this one to backward square legFawad Ahmed [ .",394,22,6,71.3086000172,0.227960785254,0.359301894658,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136365
67,- .,393,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68,. ],392,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,is back into the attack .,391,3,3,14.7252156036,0.0,0.0,0.11582836928,0.11186135349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
70,"Kallis to Bird, SIX, That one has gone deep into the stands, length delivery on the stumps, Bird cleared his front leg and swung across the line to get it over the long-on fence, that one traveled miles.",390,29,15,131.400100051,0.11582836928,0.0,0.0127329312776,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.117645
71,But is it too late for Sixers now?,389,3,6,32.3084497324,0.0127329312776,0.11186135349,0.0,0.0512083218603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09375
72,.,388,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,"Kallis to J Botha, 1 run, length delivery outside off, Botha opens the face of the bat and steers it to third man for a single .",387,20,10,69.7119993893,0.0,0.0512083218603,0.152148834951,0.176201343768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14035
74,"Kallis to Bird, 1 run, shortish this time from Kallis, Bird rocks back to pull it, mistimes it to mid-on .",386,18,7,58.1266104712,0.152148834951,0.0,0.362126345693,0.43804856167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
75,"Kallis to Bird, no run, fuller length on the off stump, Bird gets a little stride forward and defends it back to the bowler .",385,18,10,69.4268512559,0.362126345693,0.176201343768,0.554102426339,0.243542932768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117415
76,"Kallis to Bird, no run, short of good length on the stumps, Bird pushes it back to the bowler .",384,15,8,51.5267854495,0.554102426339,0.43804856167,0.284576445437,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12
77,"Kallis to J Botha, 1 run, length delivery outside off, Botha stays on the back foot and cracks it to the left of deep backward pointJacques Kallis [ .",383,23,9,75.3105485346,0.284576445437,0.243542932768,0.0,0.0920655327083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12717
78,- .,382,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79,"-1] is back into the attackJackson Bird, right handed bat, comes to the crease .",381,13,5,43.009597892,0.0,0.0920655327083,0.0169821835942,0.0355209101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375
80,"A Russell to Lyon, out Caught by Rohrer!!",380,7,4,23.8863587058,0.0169821835942,0.0,0.0592328911847,0.653741483127,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083335
81,"Oh, poor Lyon, he cannot penetrate the field this time, tries a similar looking shot on a short delivery, connects it well but straight to the fielder at backward point.",379,23,13,119.022784259,0.0592328911847,0.0355209101266,0.0762462224144,0.0683725407366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114755
82,Lyon c Rohrer b A Russell  . ),378,7,1,10.5357671048,0.0762462224144,0.653741483127,0.449647198032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066665
83,"[4s-1]A Russell to Lyon, THAT'S OUT!!",377,9,4,14.4314700797,0.449647198032,0.0683725407366,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111
84,Caught!!,376,3,0,4.19112591192,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,.,375,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,"A Russell to Lyon, FOUR, where did that come from?",374,7,6,35.017988071,0.0,0.0,0.0590512762267,0.208618337593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.107145
87,"short delivery angling into Lyon, he stays inside the line and ramps it to the right of the keeper, the ball raced to the fence in a jiffy .",373,17,14,89.9761998142,0.0590512762267,0.0,0.287428855,0.121442328626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153165
88,"A Russell to Lyon, no run, fuller length outside off, Lyon once again stays away from the line of the delivery and squeezes it to gully .",372,17,13,78.3612215436,0.287428855,0.208618337593,0.313608157869,0.294238101279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13745
89,"A Russell to Lyon, no run, length delivery outside off, Lyon was nowhere close to it, looks to play at it with laden feet, gets beaten .",371,21,11,86.354630838,0.313608157869,0.121442328626,0.185897878336,0.252169539707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08889
90,"A Russell to J Botha, 1 run, back of a length outside off, Botha stays in the crease and dabs it to third man .",370,18,10,57.5356550774,0.185897878336,0.294238101279,0.249583740755,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14614
91,"A Russell to J Botha, no run, so close that was, almost carried to the fielder at mid-on, length delivery, Botha backs away and swings hard, Sandhu dives forward at mid-on and collects it on a bounceAndre Russell [ .",369,31,15,121.161452849,0.249583740755,0.252169539707,0.0,0.025082274953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11531
92,- .,368,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
93,"-2] is back into the attackNathan Lyon, right handed bat, comes to the crease .",367,13,5,42.8698359497,0.0,0.025082274953,0.0204837309733,0.0595100398585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375
94,"Watson to Lawford, out Bowled!!",366,6,2,16.5701167966,0.0204837309733,0.0,0.119290914647,0.667334864078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524
95,"Don't mess with Watson today, he has cleaned another one, this one was full and straight, you miss I hit kind of a delivery, Lawford swings across the line and misses, the ball crashes onto the middle stump, the game seems to be slowly drifting away from the Sixers now.",365,37,21,194.186053239,0.119290914647,0.0595100398585,0.165997718554,0.110628691708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.158345
96,Lawford b Watson  . ),364,5,0,7.28548796452,0.165997718554,0.667334864078,0.618876828654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039995
97,"[4s-1]Watson to Lawford, THAT'S OUT!!",363,9,3,15.0586592925,0.618876828654,0.110628691708,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102565
98,Bowled!!,362,3,0,4.42751468998,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058825
99,.,361,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
100,"Watson to Lawford, no run, that is a nice reply from Watson, slow ball bouncer and Lawford is beaten on the pull .",360,16,10,75.1596254289,0.0,0.0,0.232105068631,0.137886119591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11628
101,"Watson to Lawford, FOUR, that was unexpected, gets off the mark with a boundary, length delivery on the stumps, swings across the line, gets an inside edge and the ball races to fence through the vacant region at backward square legTrent Lawford, right handed bat, comes to the crease .",359,39,19,171.185957355,0.232105068631,0.0,0.0670934242998,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.12717
102,"Watson to Abbott, out Caught&Bowled!!",358,8,2,20.4627497199,0.0670934242998,0.137886119591,0.0,0.131159513904,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091
103,What is happening here?,357,2,3,21.2698611718,0.0,0.0,0.0,0.0643913456613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043475
104,"Another one bites the dust, this one mainly due to the slowness of the track, it was a good length delivery on the stumps, Abbott was looking to play it on the up, failed to keep it down and handed over an easy catch to Watson.",356,27,24,157.586648243,0.0,0.131159513904,0.0520349007946,0.181565641016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.152415
105,The burly Aussie is on fire today.,355,5,3,31.4443368387,0.0520349007946,0.0643913456613,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143
106,Abbott c and b Watson  .,354,5,1,8.63776293356,0.0,0.181565641016,0.686533934216,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076925
107,")Watson to Abbott, THAT'S OUT!!",353,7,3,14.7601663039,0.686533934216,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108105
108,Caught&Bowled!!,352,5,0,8.61864060189,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
109,.,351,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
110,"Watson to J Botha, 1 run, good length and it nipped back in after pitching, Botha was glued in the crease on the defesne, gets an inside edge to fine leg .",350,24,12,99.9485965777,0.0,0.0,0.323736245306,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156185
111,"Watson to J Botha, no run, fuller length delivery and it tailed in a little, Botha stays inside the line of the delivery and flicks it to mid-wicketShane Watson [ .",349,22,12,77.4475640108,0.323736245306,0.0,0.0,0.031879166322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1439
112,- .,348,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
113,-1] is back into the attack .,347,5,3,14.7252156036,0.0,0.031879166322,0.132608653993,0.0938918013948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057145
114,"Chris Green to Abbott, no run, tossed up delivery, defended back to the bowler from the crease .",346,14,7,53.0068778487,0.132608653993,0.0,0.438931723986,0.262908861674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.116015
115,"Chris Green to Abbott, no run, short delivery just outside off, waits on the back foot and cuts it straight to coverSean Abbott, right handed bat, comes to the crease .",345,25,11,95.6546651632,0.438931723986,0.0938918013948,0.196226927334,0.138026016861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645
116,"Chris Green to Carters, out Caught&Bowled!!",344,9,2,26.1389177836,0.196226927334,0.262908861674,0.154176383385,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086955
117,"That is a soft dismissal, it was fired in and Carters came down to track to chip it over the bowler, instead got a thick leading edge to scoop it back to the bowler, Green accepts the gift gleefully.",343,24,19,144.165733614,0.154176383385,0.138026016861,0.0228313892154,0.183896688839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141175
118,Sixers are in a bit of pickle now.,342,4,5,30.7915095077,0.0228313892154,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.158335
119,Carters c and b Chris Green  . ),341,7,1,14.3139309972,0.0,0.183896688839,0.725790022888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
120,"[4s-1]Chris Green to Carters, THAT'S OUT!!",340,10,3,20.4363343676,0.725790022888,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074995
121,Caught&Bowled!!,339,5,0,8.61864060189,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555
122,.,338,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
123,"Chris Green to J Botha, 1 run, tossed up delivery on the stumps, Botha shuffles across and eases it down to long-on .",337,18,8,58.2551573424,0.0,0.0,0.250519759798,0.273951859167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.113635
